name,symbol,country,exchange,sector
Nanjing Central Emporium (Group) Stocks Co. Ltd. ,600280,china,xshg,mixed retailing
Nanjing Chemical Fibre Co. Ltd. A ,600889,china,xshg,chemicals
Nanjing Chervon Auto Precision Technology Co. Ltd. ,603982,china,xshg,motor vehicle parts
Nanjing Chixia Development Co. Ltd. A ,600533,china,xshg,real estate developers
Nanjing Cosmos Chemical Co. Ltd. A ,300856,china,xshe,chemicals
Nanjing Develop Advanced Manufacturing Co. Ltd. A ,688377,china,xshg,oil & gas products/services
Nanjing Gaoke Co. Ltd. A ,600064,china,xshg,diversified holding companies
Nanjing Hanrui Cobalt Co. Ltd. A ,300618,china,xshe,non-ferrous metals
Nanjing Hicin Pharmaceutical Co. Ltd. ,300584,china,xshe,pharmaceuticals
Nanjing Huamai Technology Co. Ltd. A ,603042,china,xshg,networking
Nanjing Inform Storage Equipment (Group) Co. Ltd. A ,603066,china,xshg,furniture
Nanjing Iron & Steel Co. Ltd. A ,600282,china,xshg,iron/steel
Nanjing Julong Science & Technology Co. Ltd. A ,300644,china,xshe,chemicals
Nanjing Kangni Mechanical & Electrical Co. Ltd. ,603111,china,xshg,railroads
Nanjing King Friend Biochemical Pharmaceutical Co. Ltd. A ,603707,china,xshg,pharmaceuticals
Nanjing OLO Home Furnishing Co. Ltd. ,603326,china,xshg,building materials/products
Nanjing Panda Electronics Co. Ltd. ,553,hong kong,xhkg,networking
Nanjing Panda Electronics Co. Ltd. A ,600775,china,xshg,networking
Nanjing Pharmaceutical Co. Ltd. ,600713,china,xshg,pharmaceuticals
Nanjing Port Co. Ltd. ,002040,china,xshe,water transport/shipping
Nanjing Public Utilities Development Co. Ltd. A ,000421,china,xshe,"passenger transport, other"
Nanjing Putian Telecommunications Co. Ltd. B ,200468,china,xshe,networking
Nanjing Quanxin Cable Technology Co. Ltd. A ,300447,china,xshe,industrial electronics
Nanjing Railway New Technology Co. Ltd. A ,301016,china,xshe,railroads
Nanjing Redsun Co. Ltd. ,000525,china,xshe,chemicals
NanJing Research Institute of Surveying Mapping & Geotechnical Investigation Co. A ,300826,china,xshe,technical services
Nanjing Sample Technology Co. Ltd. ,1708,hong kong,xhkg,semiconductors
NanJing Sanchao Advanced Materials Co. Ltd. A ,300554,china,xshe,industrial products
Nanjing Sciyon Wisdom Technology Group Corp. Co. Ltd. A ,002380,china,xshe,precision products
Nanjing Securities Co. Ltd. A ,601990,china,xshg,securities
Nanjing Shenghang Shipping Co. Ltd. A ,001205,china,xshe,water transport/shipping
Nanjing Sinolife United Co. Ltd. ,3332,hong kong,xhkg,food retail
Nanjing Sunlord Electronics Corp. Ltd. A ,300975,china,xshe,wholesalers
Nanjing Tanker Corp. A ,601975,china,xshg,water transport/shipping
Nanjing Textiles Import & Export Corp. Ltd. ,600250,china,xshg,clothing
Nanjing Vazyme Biotech Co. Ltd. A ,688105,china,xshg,biotechnology
Nanjing Vishee Medical Technology Co. Ltd. A ,688580,china,xshg,medical equipment/supplies
Nanjing Well Pharmaceutical Group Co. Ltd. A ,603351,china,xshg,chemicals
Nanjing Wondux Environmental Protection Technology Corp. Ltd. A ,688178,china,xshg,environment/waste management
Nanjing Xinjiekou Department Store Co. Ltd. A ,600682,china,xshg,mixed retailing
Nanjing Xinlian Electronics Co. Ltd. ,002546,china,xshe,precision products
Nanjing Yueboo Power System Co. Ltd. A ,300742,china,xshe,motor vehicle parts
Nanjing Yunhai Special Metals Co. Ltd. ,002182,china,xshe,non-ferrous metals
Nankai Plywood Co. Ltd. ,7887,japan,xtks,forestry & wood products
Nankai Tatsumura Construction Co. Ltd. ,1850,japan,xtks,construction
Nankang Rubber Tire Corp. Ltd. ,2101,taiwan,xtai,tires
Nanning Baling Technology Co. Ltd. ,002592,china,xshe,motor vehicle parts
Nanning Chemical Industry Co. Ltd. ,600301,china,xshg,chemicals
Nanning Department Store Co. Ltd. A ,600712,china,xshg,mixed retailing
Nanning Sugar Industry Co. Ltd. ,000911,china,xshe,food products
NANO Co. Ltd. ,187790,south korea,xkrx,chemicals
Nano Dimension Ltd. ADR ,2n5b,germany,xfra,computers/consumer electronics
Nano Dimension Ltd. ADR ,nndm,united states,xnas,computers/consumer electronics
Nano Mobile Healthcare Inc. ,vnth,united states,ootc,medical equipment/supplies
Nano One Materials Corp. ,nano,canada,xtse,chemicals
Nano One Materials Corp. ,nnomf,united states,ootc,chemicals
Nanobac Pharmaceuticals Inc. ,nnbp,united states,ootc,pharmaceuticals
Nanobiotix ,nano,france,xpar,pharmaceuticals
Nanobiotix ,0qav,united kingdom,xlon,pharmaceuticals
Nanobiotix S.A. ADR ,nbtx,united states,xnas,pharmaceuticals
Nanobrick Co. Ltd. ,286750,south korea,xkrx,precision products
Nanocap Group AB Series B ,nanocap.b,sweden,xsat,investment advisors
NanoCarrier Co. Ltd. ,4571,japan,xtks,pharmaceuticals
NanoCMS Co. Ltd. ,247660,south korea,xkrx,industrial electronics
Nanoco Group PLC ,nano,united kingdom,xlon,semiconductors
Nanoco Group PLC ,nnocf,united states,ootc,semiconductors
NanoenTek Inc. ,039860,south korea,xkrx,medical equipment/supplies
Nanofilm Technologies International Ltd. ,mzh,singapore,xses,industrial products
NanoFlex Power Corp. ,opvs,united states,ootc,environment/waste management
Nanoform Finland Oyj ,nanofh,finland,xhel,pharmaceuticals
NanoGroup S.A. ,nng,poland,xwar,biotechnology
Nanollose Ltd. ,nc6,australia,xasx,biotechnology
Nanologica AB ,nica,sweden,xsto,biotechnology
NanoLogix Inc. ,nnlx,united states,ootc,medical equipment/supplies
Nanomix Corp. ,nnmx,united states,ootc,pharmaceuticals
Nanoomtech Co. Ltd. ,244880,south korea,xkon,medical equipment/supplies
Nanophase Technologies Corp. ,nanx,united states,ootc,chemicals
Nanoplus Ltd. ,6495,taiwan,roco,chemicals
NanoRepro AG ,nn6,united states,xetr,medical equipment/supplies
Nanosonics Ltd. ,nan,australia,xasx,medical equipment/supplies
Nanosonics Ltd. ,nncsf,united states,ootc,medical equipment/supplies
NanoSphere Health Sciences Inc. ,nshs,canada,xcnq,biotechnology
NanoString Technologies Inc. ,nstg,united states,xnas,biotechnology
Nanosynth Group PLC ,nnn,united kingdom,xlon,aerospace products/parts
NanoTech Entertainment Inc. ,ntek,united states,ootc,gambling industries
NanoTech Gaming Inc. ,ntgl,united states,ootc,gambling industries
Nanotech Indonesia Global ,nano,indonesia,xidx,diversified business services
Nanoveu Ltd. ,nvu,australia,xasx,precision products
NanoVibronix Inc. ,naov,united states,xnas,medical equipment/supplies
NanoViricides Inc. ,nnvc,united states,xase,pharmaceuticals
Nano-X Imaging Ltd. ,nnox,united states,xnas,medical equipment/supplies
NanoXplore Inc. ,nnxpf,united states,ootc,chemicals
NanoXplore Inc. ,gra,canada,xtse,chemicals
Nantex Industry Co. Ltd. ,2108,taiwan,xtai,chemicals
NantHealth Inc. ,nh,united states,xnas,healthcare provision
Nanto Bank Ltd. ,8367,japan,xtks,banking
Nantong Acetic Acid Chemical Co. Ltd. ,603968,china,xshg,chemicals
Nantong Chaoda Equipment Co. Ltd. A ,301186,china,xshe,industrial products
Nantong Guosheng Intelligence Technology Group Co. Ltd. ,688558,china,xshg,precision products
Nantong Haixing Electronics Co. Ltd. A ,603115,china,xshg,aluminum
Nantong Jianghai Capacitor Co. Ltd. ,002484,china,xshe,industrial electronics
Nantong Jiangshan Agrochemical & Chemicals Co. Ltd. A ,600389,china,xshg,chemicals
Nantong Jiangtian Chemical Co. Ltd. A ,300927,china,xshe,chemicals
Nantong Jinghua Pharmaceutical Co. Ltd. ,002349,china,xshe,pharmaceuticals
Nantong Xingqiu Graphite Co. Ltd. A ,688633,china,xshg,industrial machinery
Nanxing Machinery Co. Ltd. A ,002757,china,xshe,industrial machinery
Nanya New Material Technology Co. Ltd. A ,688519,china,xshg,industrial products
Nanya Technology Corp. ,2408,taiwan,xtai,semiconductors
Nan-Yang Dyeing & Finishing Co. Ltd. ,1410,taiwan,xtai,clothing
Nanyang Holdings Ltd. ,212,hong kong,xhkg,real estate developers
Nanyo Corp. ,7417,japan,xtks,wholesalers
NAOS Ex-50 Opportunities Co. Ltd. ,nac,australia,xasx,closed-end funds
NAP Nyrt. ,nap,hungary,xbud,renewable energy generation
Napatech A/S ,napa,norway,xosl,networking
NAPCO Security Technologies Inc. ,nssc,united states,xnas,precision products
Naphtha Israel Petroleum Corp. Ltd. ,nfta,israel,xtae,oil extraction
Napier Port Holdings Ltd. ,nph,new zealand,xnze,water transport/shipping
Nara Mold & Die Co. Ltd. ,051490,south korea,xkrx,industrial products
Narae Nanotech Corp. ,137080,south korea,xkrx,semiconductors
Narasaki Sangyo Co. Ltd. ,8085,japan,xtks,wholesalers
NaraSoft Co. Ltd. ,288490,south korea,xkon,software
Narayana Hrudayalaya Ltd. ,539551,india,xbom,healthcare provision
Narbada Gems & Jewellery Ltd. ,519455,india,xbom,clothing retail
N Citron Inc. ,101400,south korea,xkrx,semiconductors
N. Brown Group PLC ,bwng,united kingdom,xlon,clothing retail
N. Leventeris S.A. Pfd. ,lebep,greece,xath,iron/steel
N. Varveris-Moda Bagno S.A. ,moda,greece,xath,home goods retail
N.B. Footwear Ltd. ,523242,india,xbom,footwear
N.C. Housing PCL ,nch,thailand,xbkk,real estate developers
N.D. Rubber PCL ,ndr,thailand,xbkk,tires
N.E.M. Insurance PLC ,nem,nigeria,xnsa,non-life insurance
N.G. Industries Ltd. ,530897,india,xbom,healthcare provision
N.K. Industries Ltd. ,519494,india,xbom,food products
N.R. Agarwal Industries Ltd. ,516082,india,xbom,paper/pulp
N.R. Spuntech Industries Ltd. ,spntc,israel,xtae,clothing
N1 Holdings Ltd. ,n1h,australia,xasx,mortgages
N2N Connect Bhd ,0108,malaysia,xkls,computer services
N2N Technologies Ltd. ,512279,india,xbom,internet/online
N2tech Co. Ltd. ,227950,south korea,xkrx,precision products
N4 Pharma PLC ,n4p,united kingdom,xlon,pharmaceuticals
Naapbooks Ltd. ,543351,india,xbom,computer services
NABAG Anlage-und Beteiligungs-AG ,nab,germany,xham,finance companies
Nabaltec AG ,ntg,united states,xetr,chemicals
Nabati Foods Global Inc. ,meal,canada,xcnq,food products
Nabati Foods Global Inc. ,mealf,united states,ootc,food products
Nable Communications Inc. ,153460,south korea,xkrx,wired telecommunications services
N-able Inc. ,nabl,united states,xnys,software
Nabors Energy Transition Corp. Cl A ,netc,united states,xnys,shell companies
Nabors Energy Transition Corp. Un ,netc.ut,united states,xnys,shell companies
Nabors Energy Transition Corp. Wt ,netc.wt,united states,xnys,None
Nabors Industries Ltd. ,nbr,united states,xnys,oil & gas products/services
Nabors Industries Ltd. Wt ,nbrwf,united states,ootc,None
Nabriva Therapeutics PLC ,nbrv,united states,xnas,pharmaceuticals
Nabtesco Corp. ,3n8,germany,xfra,precision products
Nabtesco Corp. ,6268,japan,xtks,precision products
NAC Co. Ltd. ,9788,japan,xtks,general services
NACCO Industries Inc. Cl A ,nc,united states,xnys,housewares
Nacel Energy Corp. ,ncen,united states,ootc,renewable energy generation
Nachi-Fujikoshi Corp. ,6474,japan,xtks,industrial machinery
Nacional Telefonos de Venezuela C.A. ,1tdvd,venezuela,bvca,wired telecommunications services
Nacity Property Service Group Co. Ltd. A ,603506,china,xshg,real estate developers
NACL Industries Ltd. ,524709,india,xbom,chemicals
NACON SASU ,nacon,france,xpar,toys & games
NACON SASU ,0a9n,united kingdom,xlon,toys & games
Nadir 98 S.A. ,s2189,spain,xmad,mutual & other funds
Naeem Holding Co. ,naho,egypt,nilx,investment advisors
Nafoods Group JSC ,naf,vietnam,xstc,non-alcoholic beverages/drinks
Nafpaktos Textile Industry S.A. ,nayp,greece,xath,clothing
Naga Dhunseri Group Ltd. ,ndgl,india,xnse,finance companies
NAGA Group AG ,n4g,united states,xetr,securities
NagaCorp Ltd. ,ngcrf,united states,ootc,gambling industries
NagaCorp Ltd. ,3918,hong kong,xhkg,gambling industries
NagaCorp Ltd. ADR ,ngcry,united states,ootc,gambling industries
Nagahori Corp. ,8139,japan,xtks,jewelry & watches
Nagaileben Co. Ltd. ,7447,japan,xtks,medical equipment/supplies
Nagakawa Viet Nam JSC ,nag,vietnam,hstc,housewares
Nagambie Resources Ltd. ,nag,australia,xasx,gold
Nagano Bank Ltd. ,8521,japan,xtks,banking
Nagano Keiki Co. Ltd. ,7715,japan,xtks,precision products
Nagarjuna Agri Tech Ltd. ,531832,india,xbom,farming
Nagarjuna Fertilizers & Chemicals Ltd. ,539917,india,xbom,chemicals
Nagarro SE ,na9,united states,xetr,computer services
Nagarro SE ,ngrrf,united states,ootc,computer services
Nagase & Co. Ltd. ,8012,japan,xtks,chemicals
Nagatanien Holdings Co. Ltd. ,2899,japan,xtks,food products
Nagawa Co. Ltd. ,9663,japan,xtks,residential building construction
Nagina Cotton Mills Ltd. ,nagc,pakistan,xkar,clothing
Nagoya Electric Works Co. Ltd. ,6797,japan,xngo,motor vehicle parts
Nagoya Railroad Co. Ltd. ,9048,japan,xtks,railroads
Nagpur Power & Industries Ltd. ,532362,india,xbom,iron/steel
Nagreeka Capital & Infrastructure Ltd. ,532895,india,xbom,securities
Nagreeka Exports Ltd. ,521109,india,xbom,None
Nahar Capital & Financial Services Ltd. ,532952,india,xbom,finance companies
Nahar Industrial Enterprises Ltd. ,519136,india,xbom,None
Nahar Polyfilms Ltd. ,523391,india,xbom,containers/packaging
Nahar Spinning Mills Ltd. ,500296,india,xbom,clothing
Nahdi Medical Co. ,4164,saudi arabia,xsau,healthcare provision
Nahee Aluminum Composite Panel Ltd. ,naheeacp,bangladesh,xdha,building materials/products
NAHL Group PLC ,nah,united kingdom,xlon,consumer services
Naigai Co. Ltd. ,8013,japan,xtks,clothing
Naigai Trans Line Ltd. ,9384,japan,xtks,water transport/shipping
Naikai Zosen Corp. ,7018,japan,xtks,water transport/shipping
Naim Holdings Bhd ,5073,malaysia,xkls,construction
Naintech Co. Ltd. ,267320,south korea,xkrx,precision products
Naipu Mining Machinery Co. Ltd. A ,300818,china,xshe,mobile machinery
Nairobi Business Ventures Ltd. ,nbv,kenya,xnai,clothing retail
Nairobi Securities Exchange Ltd. ,nse,kenya,xnai,securities
Najran Cement Co. ,3002,saudi arabia,xsau,building materials/products
NAK Sealing Technologies Corp. ,9942,taiwan,xtai,industrial products
Nakabayashi Co. Ltd. ,7987,japan,xtks,nondurable household products
Nakakita Seisakusho Co. Ltd. ,6496,japan,xtks,industrial machinery
Nakamichi Leasing Co. Ltd. ,8594,japan,xsap,general services
Nakamoto Packs Co. Ltd. ,7811,japan,xtks,printing
Nakamura Choukou Co. Ltd. ,6166,japan,xtks,industrial products
Nakamuraya Co. Ltd. ,2204,japan,xtks,food products
Nakanihon Kogyo Co. Ltd. ,9643,japan,xngo,recreational services
Nakanippon Casting Co. Ltd. ,6439,japan,xngo,industrial products
Nakanishi Manufacturing Co. Ltd. ,5941,japan,xtks,housewares
Nakano Corp. ,1827,japan,xtks,construction
Nakayama Steel Works Ltd. ,5408,japan,xtks,iron/steel
Nakayo Inc. ,6715,japan,xtks,networking
Naked Wines PLC ,nwinf,united states,ootc,specialty retail
Naked Wines PLC ,wine,united kingdom,xlon,specialty retail
Naked Wines PLC ADR ,mjwny,united states,ootc,specialty retail
Nakoda Group of Industries Ltd. ,541418,india,xbom,food products
Nala Digital Commerce Ltd. ,nala,israel,xtae,gemstones
Nalin Lease Finance Ltd. ,531212,india,xbom,finance companies
Nalwa Sons Investments Ltd. ,532256,india,xbom,None
Nam Hoa Trading & Production Corp. ,nht,vietnam,xstc,toys & games
Nam Hwa Construction Co. Ltd. ,091590,south korea,xkrx,construction
Nam Kim Steel JSC ,nkg,vietnam,xstc,iron/steel
Nam Lee Pressed Metal Industries Ltd. ,g0i,singapore,xses,building materials/products
Nam Liong Global Corp. ,5450,taiwan,roco,industrial electronics
Nam Long Investment Corp. ,nlg,vietnam,xstc,real estate developers
Nam Mekong Group JSC ,vc3,vietnam,hstc,construction
Nam Mu Hydropower JSC ,hjs,vietnam,hstc,renewable energy generation
Nam Securities Ltd. ,538395,india,xbom,securities
Nam Seng Insurance PCL ,nsi,thailand,xbkk,non-life insurance
Nam Song Hau Trading Investing Petroleum JSC ,psh,vietnam,xstc,wholesalers
Nam Tai Property Inc. ,ntp,united states,xnys,real estate developers
Nam Tai Property Inc. ,nt1,germany,xfra,real estate developers
Nam Viet Corp. ,anv,vietnam,xstc,food products
Nam Viet JSC ,nav,vietnam,xstc,building materials/products
nam.R S.A. ,alnmr,france,xpar,precision products
Nama Chemicals Co. ,2210,saudi arabia,xsau,chemicals
Nama d.d. ,naln,slovenia,xlju,mixed retailing
Namchow Food Group (Shanghai) Co. Ltd. A ,605339,china,xshg,food products
Namchow Holdings Co. Ltd. ,1702,taiwan,xtai,food products
NameSilo Technologies Corp. ,urlof,united states,ootc,software
NameSilo Technologies Corp. ,url,canada,xcnq,software
Nameson Holdings Ltd. ,1982,hong kong,xhkg,clothing
Namhae Chemical Corp. ,025860,south korea,xkrx,chemicals
Namhwa Industrial Co. Ltd. ,111710,south korea,xkrx,recreational services
Namibia Breweries Ltd. ,nbs,namibia,xnam,alcoholic beverages/drinks
Namibia Critical Metals Inc. ,nmi,canada,xtsx,general mining
Namibia Critical Metals Inc. ,nmref,united states,ootc,general mining
Namkwang Engineering & Construction Co. Ltd. ,001260,south korea,xkrx,construction
Namliong SkyCosmos Inc. ,nlsc,united states,ootc,alternative fuels
Namoi Cotton Ltd. ,nam,australia,xasx,clothing
Nampak Ltd. ,npk,south africa,xjse,containers/packaging
Nampak Ltd. ADR ,npkly,united states,ootc,containers/packaging
Nampak Zimbabwe Ltd. ,npkz,zimbabwe,xzim,paper/pulp
Namsun Aluminium Co. Ltd. ,008350,south korea,xkrx,aluminum
Namsun Aluminium Co. Ltd. Pfd. Series 1 ,008355,south korea,xkrx,aluminum
Namsung Corp. ,004270,south korea,xkrx,home goods retail
NamSys Inc. ,ctz,canada,xtsx,software
Namu Tech Co. Ltd. ,242040,south korea,xkrx,internet/online
Namuga Co. Ltd. ,190510,south korea,xkrx,industrial electronics
Namunukula Plantations PLC ,namu.n0000,sri lanka,xcol,farming
Namura Shipbuilding Co. Ltd. ,7014,japan,xtks,water transport/shipping
Namyang Dairy Products Co. Ltd. ,003920,south korea,xkrx,food products
Namyang Dairy Products Co. Ltd. Pfd. Series 1 ,003925,south korea,xkrx,food products
Namyong Terminal PCL ,nyt,thailand,xbkk,water transport/shipping
Nuernberger Beteiligungs-AG B ,nbg6,united states,xetr,full-line insurance
Nueva Expresion Textil S.A. ,0r6g,united kingdom,xlon,clothing
Nueva Expresion Textil S.A. ,nxt,spain,xmad,clothing
Nueva Gestion Siglo XXI S.A. ,s2261,spain,xmad,mutual & other funds
Nuevos Valores S.A. ,s2266,spain,xmad,mutual & other funds
Nufarm Ltd. ,nufmf,united states,ootc,chemicals
Nufarm Ltd. ,nuf,australia,xasx,chemicals
Nuformix PLC ,nfx,united kingdom,xlon,pharmaceuticals
Nugen Medical Devices Inc. ,ngmd,canada,xtsx,shell companies
NuGene International Inc. ,nugn,united states,ootc,specialty retail
Nugenerex Immuno Oncology Inc. ,nugx,united states,ootc,biotechnology
NUGL Inc. ,nugl,united states,ootc,closed-end funds
Nuh Cimento Sanayi A.S. ,nuhcm.e,turkey,xist,building materials/products
Nuheara Ltd. ,nuh,australia,xasx,audio/video equipment
Nui Nho Stone JSC ,nnc,vietnam,xstc,building materials/products
nuin TEK Co. Ltd. ,012340,south korea,xkrx,industrial electronics
Nuinsco Resources Ltd. ,nwi,canada,xcnq,non-ferrous metals
Nuinsco Resources Ltd. ,nwiff,united states,ootc,non-ferrous metals
Nuix Ltd. ,nxl,australia,xasx,software
Nukkleus Inc. ,nukk,united states,ootc,software
Nulegacy Gold Corp. ,nug,canada,xtsx,gold
Nulegacy Gold Corp. ,nulgf,united states,ootc,gold
Nu-Med Plus Inc. ,numd,united states,ootc,medical equipment/supplies
Numinus Wellness Inc. ,numif,united states,ootc,healthcare provision
Numinus Wellness Inc. ,numi,canada,xtse,healthcare provision
Numinus Wellness Inc. Wt ,nmnsf,united states,ootc,None
Numinus Wellness Inc. Wt ,numi.wt,canada,xtse,None
Numinus Wellness Inc. Wt ,numi.wtb,canada,xtse,None
Numinus Wellness Inc. Wt ,numi.wtc,canada,xtse,None
Numis Corp. PLC ,num,united kingdom,xlon,investment advisors
Nunzia Pharmaceutical Corp. ,nunz,united states,ootc,pharmaceuticals
Nuo Therapeutics Inc. ,aurx,united states,ootc,biotechnology
Nuoc Trong Hydropower JSC ,nth,vietnam,hstc,renewable energy generation
Nuode Investment Co. Ltd. ,600110,china,xshg,industrial electronics
Nur Ink Innovations Ltd. ,nuri,israel,xtae,chemicals
NuRAN Wireless Inc. ,nrrwf,united states,ootc,networking
NuRAN Wireless Inc. ,nur,canada,xcnq,networking
Nurani Dyeing & Sweater Ltd. ,nurani,bangladesh,xdha,clothing
Nurburg Ring S.A. ,s0768,spain,xmad,mutual & other funds
Nureca Ltd. ,543264,india,xbom,medical equipment/supplies
NuriFlex Co. Ltd. ,040160,south korea,xkrx,emerging technologies
Nuriplan Co. Ltd. ,069140,south korea,xkrx,industrial electronics
Nurix Therapeutics Inc. ,nrix,united states,xnas,biotechnology
Nurminen Logistics Oyj ,nlg1v,finland,xhel,transportation services
Nurol Gayrimenkul Yatirim Ortakligi A.S. ,nugyo.e,turkey,xist,diversified reits
Nurosene Health Inc. ,mend,canada,xcnq,healthcare provision
Nurosene Health Inc. ,mnndf,united states,ootc,healthcare provision
Nusa Konstruksi Enjiniring ,dgik,indonesia,xidx,construction
Nusa Palapa Gemilang ,npgf,indonesia,xidx,chemicals
Nusa Raya Cipta ,nrca,indonesia,xidx,construction
Nusantara Almazia ,nzia,indonesia,xidx,real estate developers
Nusantara Infrastructure ,meta,indonesia,xidx,transportation services
Nusantara Pelabuhan Handal ,port,indonesia,xidx,water transport/shipping
Nusasiri PCL ,nusa,thailand,xbkk,real estate developers
Nusatama Berkah ,ntbk,indonesia,xidx,commercial vehicles
NuScale Power Corp. ,smr,united states,xnys,electric utilities
NuScale Power Corp. Wt ,smr.wt,united states,xnas,None
Nusco S.p.A. ,nus,italy,xmil,building materials/products
NuSTAR Energy L.P. ,ns,united states,xnys,pipeline transportation
NuSTAR Energy L.P. 7.625% Cum. Redeem. Pfd. Series B ,ns.prb,united states,xnys,pipeline transportation
NuSTAR Energy L.P. 9% Cum. Redeem. Perp. Pfd. Series C ,ns.prc,united states,xnys,pipeline transportation
NuSTAR Energy L.P. Cum. Redeem. Perp. Pfd. Series A ,ns.pra,united states,xnys,pipeline transportation
NuSTAR Logistics L.P. 7.625% Fixed-to-Floating Rate Sub. Notes due 2043 ,nss,united states,xnys,pipeline transportation
Nutanix Inc. Cl A ,ntnx,united states,xnas,software
Nutech Global Ltd. ,531304,india,xbom,clothing
Nutex Health Inc. ,nutx,united states,xnas,healthcare provision
Nutex Investments PLC ,nutex,hungary,xbud,pharmaceuticals
Nutra Pharma Corp. ,nphc,united states,ootc,biotechnology
NutraLife Biosciences Inc. ,nlbs,united states,ootc,pharmaceuticals
Nutranomics Inc. ,nnrx,united states,ootc,pharmaceuticals
Nutri Pharmaceuticals Research Inc. ,nrpr,united states,ootc,pharmaceuticals
Nutriband Inc. ,ntrb,united states,xnas,pharmaceuticals
Nutriband Inc. Wt ,ntrbw,united states,xnas,None
Nutricircle Ltd. ,530219,india,xbom,pharmaceuticals
Nutridar PLC ,ndar,jordan,xamm,food products
Nutrien Ltd. ,ntrn,mexico,xmex,chemicals
Nutrien Ltd. ,0nhs,united kingdom,xlon,chemicals
Nutrien Ltd. ,ntr,canada,xtse,chemicals
Nutrien Ltd. ,ntr,united states,xnys,chemicals
NutriPure Beverages Inc. ,nbvg,united states,ootc,non-alcoholic beverages/drinks
Nutrition Management Services Co. Cl A ,nmsca,united states,ootc,restaurants
Nutritional Growth Solutions Ltd. ,ngs,australia,xasx,pharmaceuticals
Nuuo Inc. ,6419,taiwan,roco,precision products
Nuvalent Inc. Cl A ,nuvl,united states,xnas,biotechnology
NuVasive Inc. ,nuva,united states,xnas,medical equipment/supplies
Nuvation Bio Inc. ,nuvb,united states,xnys,biotechnology
Nuvation Bio Inc. Wt ,nuvb.wt,united states,xnys,None
Nuvectis Pharma Inc. ,nvct,united states,xnas,pharmaceuticals
Nuvei Corp. ,nvei,canada,xtse,consumer finance
Nuvei Corp. ,nvei,united states,xnas,consumer finance
Nuvera Communications Inc. ,nuvr,united states,ootc,wired telecommunications services
NuVim Inc. ,nuvm,united states,ootc,non-alcoholic beverages/drinks
NuVista Energy Ltd. ,nuvsf,united states,ootc,oil extraction
NuVista Energy Ltd. ,nva,canada,xtse,oil extraction
Nuvo Pharmaceuticals Inc. ,mrv,canada,xtse,pharmaceuticals
Nuvo Pharmaceuticals Inc. ,mrvff,united states,ootc,pharmaceuticals
Nuvoco Vistas Corp. Ltd. ,543334,india,xbom,building materials/products
Nuvotec Co. Ltd. ,060260,south korea,xkrx,building materials/products
Nuvoton Technology Corp. ,4919,taiwan,xtai,semiconductors
Nuvus Gro Corp. ,nuvg,united states,ootc,farming
Nuvve Holding Corp. ,nvve,united states,xnas,motor vehicle parts
Nuvve Holding Corp. Wt ,nvvew,united states,xnas,None
Nuwara Eliya Hotels Co. PLC ,neh.n0000,sri lanka,xcol,hotels
Nuway Organic Naturals India Ltd. ,531819,india,xbom,alcoholic beverages/drinks
Nuwellis Inc. ,nuwe,united states,xnas,medical equipment/supplies
Nu-World Holdings Ltd. ,nwl,south africa,xjse,housewares
NuZee Inc. ,nuze,united states,xnas,non-alcoholic beverages/drinks
NV Gold Corp. ,nvglf,united states,ootc,gold
NV Gold Corp. ,nvx,canada,xtsx,gold
NV5 Global Inc. ,nvee,united states,xnas,technical services
