name,symbol,country,exchange,sector
Sequa Petroleum N.V. ,mlseq,france,xpar,oil extraction
Sequana Medical N.V. ,sequa,belgium,xbru,medical equipment/supplies
Sequans Communications S.A. ADR ,sqns,united states,xnys,semiconductors
Sequent Scientific Ltd. ,512529,india,xbom,pharmaceuticals
Sequia Inversions S.A. ,s2658,spain,xmad,mutual & other funds
Sequoia Financial Group Ltd. ,seq,australia,xasx,investment advisors
Ser Educacional S/A Ord ,seer3,brazil,bvmf,consumer services
Sera Prognostics Inc. ,sera,united states,xnas,biotechnology
Serabi Gold PLC ,sbi,canada,xtse,gold
Serabi Gold PLC ,srb,united kingdom,xlon,gold
Seraku Co. Ltd. ,6199,japan,xtks,computer services
Seraphim Space Investment Trust PLC ,ssit,united kingdom,xlon,closed-end funds
Seraphine Group PLC ,bump,united kingdom,xlon,clothing
Serba Dinamik Holdings Bhd ,5279,malaysia,xkls,technical services
Serco Group PLC ,srp,united kingdom,xlon,diversified business services
Serco Group PLC ADR ,scgpy,united states,ootc,diversified business services
Sercomm Corp. ,5388,taiwan,xtai,networking
Seremban Engineering Bhd ,5163,malaysia,xkls,building materials/products
Serendib Engineering Group PLC ,idl.n0000,sri lanka,xcol,technical services
Serendib Hotels PLC ,shot.n0000,sri lanka,xcol,hotels
Serendib Hotels PLC Pfd. ,shot.x0000,sri lanka,xcol,hotels
Serendib Land PLC ,slnd.n0000,sri lanka,xcol,real estate developers
Serendip Holdings Co. Ltd. ,7318,japan,xtks,diversified business services
Seres Therapeutics Inc. ,mcrb,united states,xnas,biotechnology
SergeFerrari Group S.A. ,sefer,france,xpar,building materials/products
SergeFerrari Group S.A. ,0qvg,united kingdom,xlon,building materials/products
Seri Industrial S.p.A. ,seri,italy,xmil,industrial electronics
Seri Industrial S.p.A. ,0q98,united kingdom,xlon,industrial electronics
Serial System Ltd. ,s69,singapore,xses,wholesalers
Serica Energy PLC ,sqz,united kingdom,xlon,oil extraction
Serica Energy PLC ,sqzzf,united states,ootc,oil extraction
SERIM B&G  Co. Ltd. ,340440,south korea,xkrx,containers/packaging
Serinus Energy PLC ,senx,united kingdom,xlon,oil extraction
Serio Holdings Co. Ltd. ,6567,japan,xtks,employment/training services
Seritage Growth Properties 7% Cum. Redeem. Pfd. Series A ,srg.pra,united states,xnys,retail reits
Seritage Growth Properties Cl A ,srg,united states,xnys,retail reits
Serko Ltd. ,sko,new zealand,xnze,software
Serko Ltd. ,sko,australia,xasx,software
Serma Group S.A. ,alser,france,xpar,technical services
Sermsang Power Corp. PCL ,ssp,thailand,xbkk,renewable energy generation
Sermsuk PCL ,ssc,thailand,xbkk,non-alcoholic beverages/drinks
Sern Kou Resources Bhd ,7180,malaysia,xkls,furniture
Serneke Group AB B ,0rke,united kingdom,xlon,construction
Serneke Group AB B ,srnke.b,sweden,xsto,construction
Sernova Corp. ,sva,canada,xtsx,biotechnology
Sernova Corp. ,seovf,united states,ootc,biotechnology
Seronics Co. Ltd. ,042600,south korea,xkrx,industrial electronics
Serrano Resources Ltd. ,sc.h,canada,xtsx,oil extraction
Sersol Bhd ,0055,malaysia,xkls,building materials/products
Serstech AB ,sert,sweden,xsto,precision products
Servair Abidjan ,abjc,ivory coast,xbrv,restaurants
Servcorp Ltd. ,srv,australia,xasx,real estate developers
Serve Film Produksiyon Eglence A.S. ,serve.e,turkey,xist,motion picture/sound recording
Serverworks Co. Ltd. ,4434,japan,xtks,internet/online
Servet Gayrimenkul Yatirim Ortakligi A.S. ,srvgy.e,turkey,xist,diversified reits
Service (Textile) Industries Ltd. ,sert,pakistan,xkar,clothing
Service Corp. International ,sci,united states,xnys,consumer services
Service Global Footwear Ltd. ,sgf,pakistan,xkar,footwear
Service Industries Ltd. ,srvi,pakistan,xkar,footwear
Service Properties Trust ,svc,united states,xnas,hotel/lodging reits
Service Stream Ltd. ,ssm,australia,xasx,wireless telecommunications services
ServiceNow Inc. ,now,united states,xnys,software
ServiceNow Inc. ,4s0,united states,xetr,software
ServiceSource International Inc. ,srev,united states,xnas,diversified business services
ServiceSource International Inc. ,6ss,germany,xfra,diversified business services
Serviceware SE ,sjj,united states,xetr,software
Servicom S.A. ,servi,tunisia,xtun,construction
ServisFirst Bancshares Inc. ,sfbs,united states,xnys,banking
Servizi Italia S.p.A. ,sri,italy,xmil,general services
Servoteach Industries Ltd. ,531944,india,xbom,industrial machinery
Servotech Power Systems Ltd. ,servotech,india,xnse,industrial electronics
Servotronics Inc. ,svt,united states,xase,precision products
Servyou Software Group Co. Ltd. A ,603171,china,xshg,computer services
SES AI Corp. ,ses,united states,xnys,industrial electronics
SES AI Corp. Wt ,ses.wt,united states,xnys,None
SES Imagotag ,sesl,france,xpar,industrial electronics
SES Imagotag ,0oa4,united kingdom,xlon,industrial electronics
SES Solar Inc. ,sesi,united states,ootc,industrial electronics
Sesa S.p.A. ,0qhk,united kingdom,xlon,computer services
Sesa S.p.A. ,ses,italy,xmil,computer services
Sesan 4A Hydroelectric JSC ,s4a,vietnam,xstc,renewable energy generation
Sescom S.A. ,ses,poland,xwar,construction
Sesen Bio Inc. ,sesn,united states,xnas,biotechnology
Seshasayee Paper & Boards Ltd. ,502450,india,xbom,None
SeSoda Corp. ,1708,taiwan,xtai,chemicals
Set Costa Brava 97 S.A. ,s0248,spain,xmad,mutual & other funds
Setco Automotive Ltd. ,505075,india,xbom,motor vehicle parts
SETO Holdings Inc. ,seto,united states,ootc,healthcare provision
SettleBank Inc. ,234340,south korea,xkrx,consumer finance
Setubandhan Infrastructure Ltd. ,533605,india,xbom,None
Seung Il Corp. ,049830,south korea,xkrx,containers/packaging
Seven & I Holdings Co. Ltd. ,3382,japan,xtks,mixed retailing
Seven & I Holdings Co. Ltd. ADR ,svndy,united states,ootc,mixed retailing
Seven Arts Entertainment Inc. ,sapx,united states,ootc,motion picture/sound recording
Seven Bank Ltd. ,8410,japan,xtks,banking
Seven Bank Ltd. ADR ,svnby,united states,ootc,banking
Seven Group Holdings Ltd. ,svw,australia,xasx,broadcasting
Seven Hill Industries Ltd. ,511760,india,xbom,shell companies
Seven Hills Realty Trust ,sevn,united states,xnas,mortgage reits
Seven Industries Co. Ltd. ,7896,japan,xtks,building materials/products
Seven Principles AG ,t3t1,united states,xetr,computer services
Seven Utilities & Power PCL ,7up,thailand,xbkk,specialty retail
Seven West Media Ltd. ,swm,australia,xasx,publishing
Sevenet S.A. ,sev,poland,xwar,computer services
Severcoop Gamza Holding AD ,gamz,bulgaria,xbul,finance companies
Severfield PLC ,sfr,united kingdom,xlon,building materials/products
Severn Trent PLC ,svt,united kingdom,xlon,water utilities
Severn Trent PLC ,svtrf,united states,ootc,water utilities
Severn Trent PLC ADR ,strny,united states,ootc,water utilities
Severstal PAO ,chmf,russia,misx,iron/steel
Sevidon S.A. ,s2668,spain,xmad,mutual & other funds
Sewha P&C Inc. ,252500,south korea,xkrx,personal care products/appliances
Sekuro Plastik Ambalaj Sanayi A.S. ,sekur.e,turkey,xist,containers/packaging
SEL Manufacturing Co. Ltd. ,532886,india,xbom,None
Selamat Sempurna ,smsm,indonesia,xidx,motor vehicle parts
Selan Exploration Technology Ltd. ,530075,india,xbom,None
Selangor Dredging Bhd ,2224,malaysia,xkls,real estate developers
Selaras Citra Nusantara Perkasa ,scnp,indonesia,xidx,housewares
Selcuk Ecza Deposu Ticaret ve Sanayi A.S. ,selec.e,turkey,xist,drug retail
Selcuk Gida Endustri Ihracat Ithalat A.S. ,selgd.e,turkey,xist,food products
Seleccion Diversificada S.A. ,s2654,spain,xmad,mutual & other funds
Select Asset Inc. CorTS  for J.C. Penney Deb. Bkd Series 2007-1 Cl A-1 7.00% ,cbtrp,united states,ootc,mixed retailing
Select Energy Services Inc. Cl A ,wttr,united states,xnys,oil & gas products/services
Select Harvests Ltd. ,shvtf,united states,ootc,farming
Select Harvests Ltd. ,shv,australia,xasx,farming
Select Medical Holdings Corp. ,sem,united states,xnys,healthcare provision
Select Sands Corp. ,slsdf,united states,ootc,gemstones
Select Sands Corp. ,sns,canada,xtsx,gemstones
Selecta Biosciences Inc. ,selb,united states,xnas,biotechnology
Selected Textile Industries Association S.A. ,epil,greece,xath,clothing
SelectImmune Pharma AB Series B ,select.b,sweden,xsat,biotechnology
Selectirente ,seler,france,xpar,retail reits
Selectis Health Inc. ,gbcs,united states,ootc,healthcare reits
Selective Insurance Group Inc. ,sigi,united states,xnas,non-life insurance
Selective Insurance Group Inc. Dep. Pfd. (Rep. 1/1000th Share Pfd. B) ,sigip,united states,xnas,non-life insurance
SelectQuote Inc. ,slqt,united states,xnys,insurance brokering
Selena FM S.A. ,sel,poland,xwar,chemicals
Self Storage Group ASA ,ssg,norway,xosl,real estate developers
SelfWealth Ltd. ,swf,australia,xasx,securities
Selic Corp. PCL ,selic,thailand,xbkk,chemicals
Seligdar OJSC ,selg,russia,misx,gold
Selinsing PLC ,seli.n0000,sri lanka,xcol,farming
Sella Capital Real Estate Ltd. ,slarl,israel,xtae,diversified reits
SELLAS Life Sciences Group Inc. ,sls,united states,xnas,biotechnology
Sellwin Traders Ltd. ,538875,india,xbom,finance companies
Seluxit A/S ,slxit,denmark,xcse,emerging technologies
Selva Gida Sanayi A.S. ,selva.e,turkey,xist,food retail
Selvaag Bolig ASA ,0q92,united kingdom,xlon,residential building construction
Selvaag Bolig ASA ,sbo,norway,xosl,residential building construction
Selvas AI Inc. ,108860,south korea,xkrx,software
SELVAS Healthcare Inc. ,208370,south korea,xkrx,medical equipment/supplies
Selvita S.A. ,slv,poland,xwar,pharmaceuticals
SEM Holdings Ltd. ,9929,hong kong,xhkg,construction
Sema4 Holdings Corp. ,smfr,united states,xnas,emerging technologies
Sema4 Holdings Corp. Wt ,smfrw,united states,xnas,None
Semacom Integrated ,sema,indonesia,xidx,industrial electronics
Semapa-Sociedade de Investimento e Gestao SGPS S/A ,0ie9,united kingdom,xlon,paper/pulp
Semapa-Sociedade de Investimento e Gestao SGPS S/A ,sem,portugal,xlis,paper/pulp
Semba Corp. ,6540,japan,xtks,general services
SembCorp Industries Ltd. ,sboa,germany,xfra,oil & gas products/services
SembCorp Industries Ltd. ,u96,singapore,xses,oil & gas products/services
SembCorp Industries Ltd. ,scrpf,united states,ootc,oil & gas products/services
SembCorp Marine Ltd. ,s51,singapore,xses,oil & gas products/services
SembCorp Marine Ltd. ,smbmf,united states,ootc,oil & gas products/services
SembCorp Marine Ltd. ADR ,smbmy,united states,ootc,oil & gas products/services
Sembcorp Salalah Power & Water Co. SAOG ,sspw,oman,xmus,multiutilities
SEMCNS Co. Ltd. ,252990,south korea,xkrx,semiconductors
Semcon AB ,semc,sweden,xsto,technical services
Semen Baturaja ,smbr,indonesia,xidx,building materials/products
Semen Indonesia (Persero) ,smgr,indonesia,xidx,building materials/products
Semen Indonesia (Persero) ADR ,psgty,united states,ootc,building materials/products
Semiconductor Manufacturing International Corp. ,981,hong kong,xhkg,semiconductors
Semiconductor Manufacturing International Corp. A ,688981,china,xshg,semiconductors
SemiLEDS Corp. ,leds,united states,xnas,semiconductors
Semirara Mining & Power Corp. ,scc,philippines,xphs,coal
Semitec Corp. ,6626,japan,xjas,precision products
Semk Holdings International Ltd. ,2250,hong kong,xhkg,mixed retailing
Semler Scientific Inc. ,smlr,united states,xnas,medical equipment/supplies
Semper Paratus Acquisition Corp. ,lgstu,united states,xnas,shell companies
Semper Paratus Acquisition Corp. Cl A ,lgst,united states,xnas,shell companies
Semper Paratus Acquisition Corp. Wt ,lgstw,united states,xnas,None
Semperit AG Holding ,sew,germany,xfra,industrial products
Semperit AG Holding ,0g29,united kingdom,xlon,industrial products
Semperit AG Holding ,sem,austria,xwbo,industrial products
Semperit AG Holding ,sew,united states,xetr,industrial products
Semperit AG Holding ADR ,seigy,united states,ootc,industrial products
Sempio Co. ,007540,south korea,xkrx,food products
Sempio Foods Co. ,248170,south korea,xkrx,food products
Sempra ,sre,united states,xnys,multiutilities
Sempra ,0l5a,united kingdom,xlon,multiutilities
Sempra 5.75% Jr. Sub. Notes due 2079 ,srea,united states,xnys,multiutilities
SEMrush Holdings Inc. ,semr,united states,xnys,internet/online
Semtech Corp. ,smtc,united states,xnas,semiconductors
Semyung Electric Machinery Co. Ltd. ,017510,south korea,xkrx,industrial machinery
Sena Development PCL ,sena,thailand,xbkk,real estate developers
Sena J Property PCL ,senaj,thailand,xbkk,real estate developers
Sena Kalyan Insurance Co. Ltd. ,skicl,bangladesh,xdha,insurance brokering
SENAO International Co. Ltd. ,2450,taiwan,xtai,networking
Senao Networks Inc. ,3558,taiwan,roco,networking
Senba Sensing Technology Co. Ltd. A ,300701,china,xshe,precision products
Senci Electric Machinery Co. Ltd. A ,603109,china,xshg,industrial electronics
Sendas Distribuidora S.A. ADR ,asai,united states,xnys,food retail
Seneca Financial Corp. ,snnf,united states,ootc,banking
Seneca Foods Corp. Cl A ,senea,united states,xnas,food products
Seneca Foods Corp. Cl B ,seneb,united states,xnas,food products
S-Energy Co. Ltd. ,095910,south korea,xkrx,industrial electronics
Senergy Holding Co. K.S.C.P. ,senergy,kuwait,xkuw,oil & gas products/services
SenesTech Inc. ,snes,united states,xnas,biotechnology
Senetas Corp. Ltd. ,sen,australia,xasx,software
Senheng New Retail Bhd ,5305,malaysia,xkls,home goods retail
Senhwa Biosciences Inc. ,6492,taiwan,roco,biotechnology
Seni Jaya Corp. Bhd ,9431,malaysia,xkls,advertising/marketing/public relations
Senior Connect Acquisition Corp. I ,snrhu,united states,xnas,shell companies
Senior Connect Acquisition Corp. I Cl A ,snrh,united states,xnas,shell companies
Senior Connect Acquisition Corp. I Wt ,snrhw,united states,xnas,None
Senior PLC ,snr,united kingdom,xlon,aerospace products/parts
S-Enjoy Service Group Co. Ltd. ,1755,hong kong,xhkg,real estate developers
Senkadagala Finance PLC ,sfcl.n0000,sri lanka,xcol,general services
Senko Co. Ltd. ,347000,south korea,xkrx,precision products
Senko Group Holdings Co. Ltd. ,9069,japan,xtks,transportation services
Senkron Guvenlik ve Iletisim Sistemleri A.S. ,snkrn.e,turkey,xist,precision products
Senmiao Technology Ltd. ,aihs,united states,xnas,consumer finance
Sensata Technologies Holding PLC ,st,united states,xnys,precision products
Sensei Biotherapeutics Inc. ,snse,united states,xnas,biotechnology
SenSen Networks Ltd. ,sns,australia,xasx,emerging technologies
Senseonics Holdings Inc. ,sens,united states,xase,software
Sensera Ltd. ,se1,australia,xasx,networking
SenseTime Group Inc. ,20,hong kong,xhkg,emerging technologies
Senshu Electric Co. Ltd. ,9824,japan,xtks,industrial electronics
Senshu Ikeda Holdings Inc. ,8714,japan,xtks,banking
Senshukai Co. Ltd. ,8165,japan,xtks,mixed retailing
Sensidose AB ,sensi,sweden,xsat,pharmaceuticals
Sensient Technologies Corp. ,sxt,united states,xnys,chemicals
Sensirion Holding AG ,sens,switzerland,xswx,precision products
Sensirion Holding Ltd. ,0se5,united kingdom,xlon,precision products
SensoDetect AB ,sdet,sweden,xsat,medical equipment/supplies
Sensor Alarm Norden AB ,selarm,sweden,xsat,precision products
Sensor Technologies Inc. ,sens,canada,xcnq,precision products
Sensor Technologies Inc. ,mooif,united states,ootc,precision products
SensOre Ltd. ,s3n,australia,xasx,emerging technologies
Sensorion S.A. ,alsen,france,xpar,biotechnology
Senstar Technologies Ltd. ,snt,united states,xnas,precision products
Sensus Healthcare Inc. ,srts,united states,xnas,medical equipment/supplies
Sensyne Health PLC ,sens,united kingdom,xlon,computer services
Sensys Gatso Group AB ,sens,sweden,xsto,precision products
Sensys Gatso Group AB ,0h0u,united kingdom,xlon,precision products
Sentage Holdings Inc. ,sntg,united states,xnas,consumer finance
Senthil Infotek Ltd. ,531980,india,xbom,software
Sentien Printing Factory Co. Ltd. ,8410,taiwan,roco,containers/packaging
Sentient Brands Holdings Inc. ,snbh,united states,ootc,advertising/marketing/public relations
SentinelOne Inc. ,s,united states,xnys,internet/online
Sentoria Group Bhd ,5213,malaysia,xkls,construction
Sentra Food Indonesia ,food,indonesia,xidx,food products
Sentral Mitra Informatika ,luck,indonesia,xidx,computers/consumer electronics
Sentral REIT ,5123,malaysia,xkls,industrial/office reits
Sentronic International Corp. ,3232,taiwan,roco,semiconductors
Sentry Petroleum Ltd. ,splm,united states,ootc,oil extraction
Sentry Technology Corp. ,skvy,united states,ootc,precision products
Sentul City ,bksl,indonesia,xidx,real estate developers
Senvest Capital Inc. ,svctf,united states,ootc,finance companies
Senvest Capital Inc. ,sec,canada,xtse,finance companies
Seny 97 S.A. ,s2662,spain,xmad,mutual & other funds
SV Investment Corp. ,289080,south korea,xkrx,investment advisors
Svam Software Ltd. ,523722,india,xbom,software
Svaraj Trading & Agencies Ltd. ,503624,india,xbom,securities
Svarnim Trade Udyog Ltd. ,539911,india,xbom,wholesalers
Svas Biosana S.p.A. ,svs,italy,xmil,medical equipment/supplies
SVB & T Corp. ,svbt,united states,ootc,banking
SVB Financial Group ,sivb,united states,xnas,banking
SVB Financial Group Dep. Pfd. (Rep. 1/40th Perp. Pfd. Series A) ,sivbp,united states,xnas,banking
SVC Industries Ltd. ,524488,india,xbom,chemicals
Svedbergs I Dalstorp AB Series B ,0gxd,united kingdom,xlon,building materials/products
Svedbergs I Dalstorp AB Series B ,sved.b,sweden,xsto,building materials/products
Svenska Aerogel Holding AB ,aero,sweden,xsto,building materials/products
Svenska Cellulosa AB ADR ,scaby,united states,ootc,paper/pulp
Svenska Cellulosa AB Series A ,sca.a,sweden,xsto,paper/pulp
Svenska Cellulosa AB Series A ,0mcj,united kingdom,xlon,paper/pulp
Svenska Cellulosa AB Series B ,svcbf,united states,ootc,paper/pulp
Svenska Cellulosa AB Series B ,sca.b,sweden,xsto,paper/pulp
Svenska Cellulosa AB Series B ,0mck,united kingdom,xlon,paper/pulp
Svenska Handelsbanken AB ADR ,svnly,united states,ootc,banking
Svenska Handelsbanken Series A ,shb.a,sweden,xsto,banking
Svenska Handelsbanken Series A ,0r7r,united kingdom,xlon,banking
Svenska Handelsbanken Series A ,svnlf,united states,ootc,banking
Svenska Handelsbanken Series B ,0r7s,united kingdom,xlon,banking
Svenska Handelsbanken Series B ,shb.b,sweden,xsto,banking
Svenska Nyttobostader AB ,nytto,sweden,xsto,real estate developers
Svenska Nyttobostader AB Pfd. ,nytto.pref,sweden,xsto,real estate developers
Svetofor Group JSC ,svet,russia,misx,consumer services
SVF Investment Corp. ,svfau,united states,xnas,shell companies
SVF Investment Corp. 2 ,svfb,united states,xnas,shell companies
SVF Investment Corp. 3 ,svfc,united states,xnas,shell companies
SVF Investment Corp. Cl A ,svfa,united states,xnas,shell companies
SVF Investment Corp. Wt ,svfaw,united states,xnas,None
SVG Group Co. Ltd. A ,300331,china,xshe,precision products
SVI PCL ,svi,thailand,xbkk,networking
SVOA PCL ,svoa,thailand,xbkk,computers/consumer electronics
Svolder AB Series A ,svol.a,sweden,xsto,closed-end funds
Svolder AB Series B ,svol.b,sweden,xsto,closed-end funds
SVP Global Textiles Ltd. ,505590,india,xbom,clothing
SVP Housing Ltd. ,539041,india,xbom,iron/steel
SW Investments Ltd. ,503659,india,xbom,finance companies
SW Umwelttechnik Stoiser & Wolschner AG ,swut,austria,xwbo,building materials/products
Swadeshi Industries & Leasing Ltd. ,506863,india,xbom,chemicals
Swadeshi Polytex Ltd. ,503816,india,xbom,clothing
Swagtam Trading & Services Ltd. ,539406,india,xbom,real estate developers
Swan Energy Ltd. ,503310,india,xbom,electric utilities
Swan General Ltd. ,swan,mauritius,xmau,non-life insurance
Swancor Advanced Materials Co. Ltd. A ,688585,china,xshg,chemicals
Swancor Holding Co. Ltd. ,3708,taiwan,xtai,chemicals
Swaraj Engines Ltd. ,500407,india,xbom,mobile machinery
Swarmio Media Holdings Inc. ,swrm,canada,xcnq,toys & games
Swarnsarita Jewels India Ltd. ,526365,india,xbom,jewelry & watches
Swasti Vinayaka Art & Heritage Corp. Ltd. ,512257,india,xbom,finance companies
Swasti Vinayaka Synthetics Ltd. ,510245,india,xbom,clothing
Swastika Investmart Ltd. ,530585,india,xbom,consumer finance
Swatch Group AG ,swgaf,united states,ootc,jewelry & watches
Swatch Group AG ,uhr,switzerland,xswx,jewelry & watches
Swatch Group AG ADR ,swgay,united states,ootc,jewelry & watches
Swatch Group AG ADR ,uhra,germany,xfra,jewelry & watches
Swatch Group AG Bearer ,0qjv,united kingdom,xlon,jewelry & watches
Swatch Group AG Reg. ,0qm4,united kingdom,xlon,jewelry & watches
Swatch Group AG Reg. ,uhrn,switzerland,xswx,jewelry & watches
SWCC Showa Holdings Co. Ltd. ,5805,japan,xtks,industrial electronics
Sweco AB Series A ,swec.a,sweden,xsto,construction
Sweco AB Series B ,swec.b,sweden,xsto,construction
Swedbank AB ,swdbf,united states,ootc,banking
Swedbank AB ADR ,swdby,united states,ootc,banking
Swedbank AB Series A ,swed.a,sweden,xsto,banking
Swedbank AB Series A ,0h6t,united kingdom,xlon,banking
Swedencare AB ,secare,sweden,xsto,personal care products/appliances
Swedencare AB ,swdcf,united states,ootc,personal care products/appliances
Swedish Logistic Property AB Series B ,slp.b,sweden,xsto,real estate developers
Swedish Match AB ,0go4,united kingdom,xlon,tobacco
Swedish Match AB ,swmaf,united states,ootc,tobacco
Swedish Match AB ,swmc,germany,xfra,None
Swedish Match AB ,swma,sweden,xsto,tobacco
Swedish Match AB ,swmc,united states,xetr,tobacco
Swedish Match AB ADR ,swmay,united states,ootc,tobacco
Swedish Orphan Biovitrum AB ,0mtd,united kingdom,xlon,biotechnology
Swedish Orphan Biovitrum AB ,sobi,sweden,xsto,biotechnology
Swedish Orphan Biovitrum AB ,biovf,united states,ootc,biotechnology
Swedish Stirling AB ,strlng,sweden,xsto,industrial electronics
Sweet Earth Holdings Corp. ,se,canada,xcnq,oil & gas products/services
Sweet Earth Holdings Corp. ,sehcf,united states,ootc,oil & gas products/services
Sweeten Real Estate Development Co. Ltd. ,5525,taiwan,xtai,real estate developers
Sweetgreen Inc. ,sg,united states,xnys,restaurants
Swelect Energy Systems Ltd. ,532051,india,xbom,industrial electronics
Swemet AB Series B ,swem.b,sweden,xngm,precision products
Swift Foods Inc. ,sfi,philippines,xphs,food products
Swift Haulage Bhd ,5303,malaysia,xkls,transportation services
Swift Networks Group Ltd. ,sw1,australia,xasx,broadcasting
Swiftmerge Acquisition Corp. ,ivcpu,united states,xnas,shell companies
Swiftmerge Acquisition Corp. Cl A ,ivcp,united states,xnas,shell companies
Swiftmerge Acquisition Corp. Wt ,ivcpw,united states,xnas,None
Swinberg Inversiones S.A. ,s2753,spain,xmad,mutual & other funds
Swire Pacific Ltd. A ,swraf,united states,ootc,diversified holding companies
Swire Pacific Ltd. A ,19,hong kong,xhkg,diversified holding companies
Swire Pacific Ltd. ADR ,swray,united states,ootc,diversified holding companies
Swire Pacific Ltd. B ,swrbf,united states,ootc,diversified holding companies
Swire Pacific Ltd. B ,87,hong kong,xhkg,diversified holding companies
Swire Pacific Ltd. B ADR ,swrby,united states,ootc,diversified holding companies
Swire Properties Ltd. ,1972,hong kong,xhkg,real estate developers
Swiss Life Holding AG ,0qmg,united kingdom,xlon,life insurance
Swiss Life Holding AG ,swsdf,united states,ootc,life insurance
Swiss Life Holding AG ,slhn,switzerland,xswx,life insurance
Swiss Life Holding AG ADR ,szlmy,united states,ootc,life insurance
Swiss Military Consumer Goods Ltd. ,523558,india,xbom,wholesalers
Swiss Prime Site AG ,swprf,united states,ootc,real estate developers
Swiss Prime Site AG ,0qog,united kingdom,xlon,real estate developers
Swiss Prime Site AG ,spsn,switzerland,xswx,real estate developers
Swiss Re AG ,0ql6,united kingdom,xlon,reinsurance
Swiss Re AG ,ssref,united states,ootc,reinsurance
Swiss Re AG ,sren,switzerland,xswx,reinsurance
Swiss Re AG ADR ,sr9a,germany,xfra,reinsurance
Swiss Re Ltd. ADR ,ssrey,united states,ootc,reinsurance
Swiss Steel Holding AG ,stln,switzerland,xswx,iron/steel
Swiss Steel Holding AG ,0qph,united kingdom,xlon,iron/steel
Swiss Water Decaffeinated Coffee Inc. ,swp,canada,xtse,non-alcoholic beverages/drinks
Swisscom AG ,scmn,switzerland,xswx,wireless telecommunications services
Swisscom AG ,swzcf,united states,ootc,wireless telecommunications services
Swisscom AG ,0qki,united kingdom,xlon,wireless telecommunications services
Swisscom AG ADR ,swja,germany,xfra,wireless telecommunications services
Swisscom AG ADR ,scmwy,united states,ootc,wireless telecommunications services
Swissmed Centrum Zdrowia S.A. ,swd,poland,xwar,healthcare provision
Swissport Tanzania PLC ,swissport,tanzania,xdar,transportation services
Swissquote Group Holding Ltd. ,sqn,switzerland,xswx,securities
Swissquote Group Holding Ltd. ,0qld,united kingdom,xlon,securities
Swisstek (Ceylon) PLC ,parq.n0000,sri lanka,xcol,building materials/products
Switch Inc. Cl A ,swch,united states,xnys,computer services
Switching Technologies Gunther Ltd. ,517201,india,xbom,industrial electronics
SWK Holdings Corp. ,swkh,united states,xnas,software
SWMBRD Sports Inc. ,swim,canada,xcnq,sports goods
Swoop Holdings Ltd. ,swp,australia,xasx,computers/consumer electronics
Sword Group SE ,swp,france,xpar,computer services
Sword Group SE ,0mn5,united kingdom,xlon,computer services
