name,symbol,country,exchange,sector
Pactiv Evergreen Inc. ,ptve,united states,xnas,containers/packaging
Pacton Gold Inc. ,pac,canada,xtsx,gold
Pacton Gold Inc. ,pacxf,united states,ootc,gold
PacWest Bancorp ,pacw,united states,xnas,banking
Padam Cotton Yarns Ltd. ,531395,india,xbom,clothing
PADAUK Technology Co. Ltd. ,6716,taiwan,roco,semiconductors
Padini Holdings Bhd ,7052,malaysia,xkls,clothing retail
Padma Islami Life Insurance Ltd. ,padmalife,bangladesh,xdha,life insurance
Padma Oil Co. Ltd. ,padmaoil,bangladesh,xdha,pipeline transportation
Padmalaya Telefilms Ltd. ,532350,india,xbom,motion picture/sound recording
Padmanabh Industries Ltd. ,526905,india,xbom,chemicals
PAE Ltd. ,517230,india,xbom,motor vehicle parts
Page Industries Ltd. ,532827,india,xbom,None
PageGroup PLC ,page,united kingdom,xlon,employment/training services
PageGroup PLC ,3mi,germany,xfra,employment/training services
PagerDuty Inc. ,pd,united states,xnys,internet/online
Pagero Group AB ,pagero,sweden,xsto,software
PagSeguro Digital Ltd. Cl A ,pags,united states,xnys,computer services
Paid Inc. ,payd,united states,ootc,software
Paiho Shih Holdings Corp. ,8404,taiwan,xtai,clothing
Paik Kwang Industrial Co. Ltd. ,001340,south korea,xkrx,chemicals
PainChek Ltd. ,pck,australia,xasx,software
PainReform Ltd. ,prfx,united states,xnas,pharmaceuticals
Paints & Chemical Industries Co. ,pach,egypt,nilx,building materials/products
Paion AG ,pa8,united states,xetr,biotechnology
Paisalo Digital Ltd. ,532900,india,xbom,None
Pak Agro Packaging Ltd. ,gempapl,pakistan,xkar,containers/packaging
Pak Datacom Ltd. ,pakd,pakistan,xkar,networking
Pak Elektron Ltd. ,pael,pakistan,xkar,housewares
Pak Fah Yeow International Ltd. ,239,hong kong,xhkg,pharmaceuticals
Pak Gulf Leasing Co. Ltd. ,pglc,pakistan,xkar,consumer finance
Pak Suzuki Motor Co. Ltd. ,psmc,pakistan,xkar,automobiles
Pak Tak International Ltd. ,2668,hong kong,xhkg,clothing
PAKERS Co. Ltd. ,065690,south korea,xkrx,industrial electronics
Pakgen Power Ltd. ,pkgp,pakistan,xkar,electric utilities
Pakistan Aluminium Beverage Cans Ltd. ,pabc,pakistan,xkar,containers/packaging
Pakistan Cables Ltd. ,pcal,pakistan,xkar,industrial electronics
Pakistan Engineering Co. Ltd. ,peco,pakistan,xkar,electric utilities
Pakistan General Insurance Co. Ltd. ,pkgi,pakistan,xkar,full-line insurance
Pakistan Hotels Developers Ltd. ,phdl,pakistan,xkar,hotels
Pakistan International Airlines Corp. Ltd. A ,piaa,pakistan,xkar,passenger airlines
Pakistan International Bulk Terminal Ltd. ,pibtl,pakistan,xkar,transportation services
Pakistan International Container Terminal Ltd. ,pict,pakistan,xkar,water transport/shipping
Pakistan National Shipping Corp. ,pnsc,pakistan,xkar,water transport/shipping
Public Policy Holding Co. Inc. ,pphc,united kingdom,xlon,diversified business services
Public Power Corp. S.A. ,pupof,united states,ootc,electric utilities
Public Power Corp. S.A. ,ppc,greece,xath,electric utilities
Public Service Enterprise Group Inc. ,peg,united states,xnys,multiutilities
Public Service Enterprise Group Inc. ,0ks2,united kingdom,xlon,multiutilities
Public Storage ,psa,united states,xnys,specialty reits
Public Storage ,0ks3,united kingdom,xlon,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000 Share 5.6% Pfd. Series H) ,psa.prh,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th 4.625% Pfd. Series L) ,psa.prl,united states,ootc,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th 4.7% Cum. Pfd. SBI Series J) ,psa.prj,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th 4.875% Pfd. Series I) ,psa.pri,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th 5.15% Pfd. SBI Series F) ,psa.prf,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Cum. Pfd. Series G) ,psa.prg,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Cum. Pfd. Series S) ,psa.prs,united states,ootc,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Perp. Pfd. Series M) ,psa.prm,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Pfd. SBI Series P) ,psa.prp,united states,ootc,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Pfd. SBI Series R) ,psa.prr,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Pfd. Series O) ,psa.pro,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Share 3.875% Cum. Pfd. Series N) ,psa.prn,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 1/1000th Share Cum. Pfd. Series K) ,psa.prk,united states,xnys,specialty reits
Public Storage Dep. Pfd. (Rep. 3.95% Pfd. SBI Series Q) ,psa.prq,united states,ootc,specialty reits
Publicis Groupe S.A. ,pub,austria,xwbo,advertising/marketing/public relations
Publicis Groupe S.A. ,0fqi,united kingdom,xlon,advertising/marketing/public relations
Publicis Groupe S.A. ,pgpef,united states,ootc,advertising/marketing/public relations
Publicis Groupe S.A. ,pub,france,xpar,advertising/marketing/public relations
Publicis Groupe S.A. ADR ,pubgy,united states,ootc,advertising/marketing/public relations
publity AG ,0vzs,united kingdom,xlon,real estate developers
publity AG ,pby,united states,xetr,real estate developers
PubMatic Inc. ,pubm,united states,xnas,internet/online
PUC Bhd ,0007,malaysia,xkls,advertising/marketing/public relations
Pucara Gold Ltd. ,toro,canada,xtsx,shell companies
Pucara Gold Ltd. ,pcraf,united states,None,shell companies
Puda Coal Inc. ,puda,united states,ootc,coal
Pudjiadi & Sons ,pnse,indonesia,xidx,hotels
Pudjiadi Prestige ,pudp,indonesia,xidx,hotels
PUDO Inc. ,pdo,canada,xcnq,internet/online
PUDO Inc. ,pdptf,united states,ootc,internet/online
Pudumjee Paper Products Ltd. ,539785,india,xbom,None
Puerto Ventanas S.A. ,ventanas,chile,xsgo,water transport/shipping
Puget Technologies Inc. ,puge,united states,ootc,software
Puhui Wealth Investment Management Co. Ltd. ,phcf,united states,xnas,investment advisors
Puissant Industries Inc. ,psss,united states,ootc,oil extraction
Pujiang International Group Ltd. ,2060,hong kong,xhkg,building materials/products
Pulike Biological Engineering Inc. ,603566,china,xshg,pharmaceuticals
Pulmatrix Inc. ,pulm,united states,xnas,biotechnology
Pulmonx Corp. ,lung,united states,xnas,medical equipment/supplies
Pulmuone Co. Ltd. ,017810,south korea,xkrx,food products
Puloon Technology Inc. ,094940,south korea,xkrx,precision products
Pulse Biosciences Inc. ,plse,united states,xnas,medical equipment/supplies
Pulse Oil Corp. ,pul,canada,xtsx,oil extraction
Pulse Seismic Inc. ,plsdf,united states,ootc,oil & gas products/services
Pulse Seismic Inc. ,psd,canada,xtse,oil & gas products/services
Pulsenmore Ltd. ,puls,israel,xtae,medical equipment/supplies
Pulstec Industrial Co. Ltd. ,6894,japan,xtks,precision products
PulteGroup Inc. ,0ks6,united kingdom,xlon,residential building construction
PulteGroup Inc. ,phm,united states,xnys,residential building construction
Pulz Electronics Ltd. ,pulz,india,xnse,audio/video equipment
Pum Tech Korea Co. Ltd. ,251970,south korea,xkrx,containers/packaging
Puma Biotechnology Inc. ,pbyi,united states,xnas,biotechnology
Puma Energy Zambia PLC ,puma,zambia,xlus,oil & gas products/services
Puma Exploration Inc. ,puxpf,united states,ootc,non-ferrous metals
Puma Exploration Inc. ,puma,canada,xtsx,non-ferrous metals
Puma SE ,pum,united states,xetr,footwear
Puma SE ,pmmaf,united states,ootc,footwear
Puma SE ,0nqe,united kingdom,xlon,footwear
Puma SE ADR ,pumsy,united states,ootc,footwear
PunaMusta Media Oyj ,pumu,finland,xhel,publishing
Puncak Niaga Holdings Bhd ,6807,malaysia,xkls,water utilities
Punch Industry Co. Ltd. ,6165,japan,xtks,industrial machinery
Punch Punk S.A. ,ppg,poland,xwar,toys & games
Pungguk Alcohol Industrial Co. Ltd. ,023900,south korea,xkrx,chemicals
Pungkang Co. Ltd. ,093380,south korea,xkrx,industrial products
Punin Do Cabo S.A. ,s0004,spain,xmad,mutual & other funds
Punj Lloyd Ltd. ,532693,india,xbom,None
Punjab & Sind Bank ,533295,india,xbom,banking
Punjab Alkalies & Chemicals Ltd. ,506852,india,xbom,chemicals
Punjab Chemicals & Crop Protection Ltd. ,506618,india,xbom,chemicals
Punjab Communications Ltd. ,500346,india,xbom,networking
Punjab National Bank ,532461,india,xbom,banking
Punjab Oil Mills Ltd. ,poml,pakistan,xkar,food products
Punkpirates S.A. ,pun,poland,xwar,closed-end funds
Punta Galea Inversiones S.A. ,s1567,spain,xmad,mutual & other funds
Purabi General Insurance Co. Ltd. ,purabigen,bangladesh,xdha,non-life insurance
Puradelta Lestari ,dmas,indonesia,xidx,real estate developers
Puranium Energy Ltd. ,ux,canada,xcnq,general mining
Purapharm Corp. Ltd. ,1498,hong kong,xhkg,pharmaceuticals
Puration Inc. ,pura,united states,ootc,housewares
Puravankara Projects Ltd. ,532891,india,xbom,None
Purcari Wineries PCL ,wine,romania,xbse,alcoholic beverages/drinks
Pure Biologics S.A. ,pur,poland,xwar,biotechnology
Pure Bioscience Inc. ,pure,united states,ootc,chemicals
Pure Cycle Corp. ,pcyo,united states,xnas,water utilities
Pure Energy Minerals Ltd. ,pemif,united states,ootc,non-ferrous metals
Pure Energy Minerals Ltd. ,pe,canada,xtsx,non-ferrous metals
Pure Extracts Technologies Corp. ,prxtf,united states,ootc,pharmaceuticals
Pure Extracts Technologies Corp. ,pull,canada,xcnq,pharmaceuticals
Pure Extracts Technologies Corp. Wt ,pull.wt,canada,xcnq,None
Pure Foods Tasmania Ltd. ,pft,australia,xasx,food products
Pure Gold Mining Inc. ,pgm,canada,xtsx,gold
Pure Gold Mining Inc. ,lrtnf,united states,ootc,gold
Pure Gold Mining Inc. ,pur,united kingdom,xlon,gold
Pure Harvest Corporate Group Inc. ,phcg,united states,ootc,farming
Pure Resources Ltd. ,pr1,australia,xasx,non-ferrous metals
Pure Storage Inc. Cl A ,pstg,united states,xnys,computers/consumer electronics
PureBase Corp. ,pubc,united states,ootc,chemicals
PureCycle Technologies Inc. ,pct,united states,xnas,environment/waste management
PureCycle Technologies Inc. Un ,pcttu,united states,xnas,environment/waste management
PureCycle Technologies Inc. Wt ,pcttw,united states,xnas,None
Purefun Group AB ,pure,sweden,xsto,mixed retailing
Puregold Price Club Inc. ,pgold,philippines,xphs,food retail
Purepoint Uranium Group Inc. ,ptuuf,united states,ootc,non-ferrous metals
Purepoint Uranium Group Inc. ,ptu,canada,xtsx,non-ferrous metals
Pureprofile Ltd. ,ppl,australia,xasx,advertising/marketing/public relations
PureTech Health PLC ,ptchf,united states,ootc,pharmaceuticals
PureTech Health PLC ,prtc,united kingdom,xlon,pharmaceuticals
PureTech Health PLC ADR ,prtc,united states,xnas,pharmaceuticals
Pureun Mutual Savings Bank ,007330,south korea,xkrx,banking
Puri Global Sukses ,puri,indonesia,xidx,real estate developers
Puriblood Medical Co. Ltd. ,6847,taiwan,roco,medical equipment/supplies
Purifloh Ltd. ,po3,australia,xasx,water utilities
Purmo Group Oyj ,purmo,finland,xhel,building materials/products
Purple Biotech Ltd. ,ppbt,israel,xtae,biotechnology
Purple Biotech Ltd. ADR ,ppbt,united states,xnas,biotechnology
Purple Entertainment Ltd. ,540159,india,xbom,motion picture/sound recording
Purple Group Ltd. ,ppe,south africa,xjse,securities
Purple Innovation Inc. ,prpl,united states,xnas,housewares
Purplebricks Group PLC ,purp,united kingdom,xlon,real estate developers
Purshottam Investofin Ltd. ,538647,india,xbom,finance companies
Pursuit Minerals Ltd. ,pur,australia,xasx,general mining
Pusan Cast Iron Co. Ltd. ,005030,south korea,xkrx,motor vehicle parts
Pushfor Investments Inc. ,push,canada,xcnq,finance companies
Pushfor Investments Inc. ,pusof,united states,ootc,finance companies
Pushpay Holdings Ltd. ,phpyf,united states,ootc,consumer finance
Pushpay Holdings Ltd. ,pph,australia,xasx,consumer finance
Pushpay Holdings Ltd. ,pph,new zealand,xnze,consumer finance
Putevi AD Uzice ,puue,serbia,xbel,construction
Putian Communication Group Ltd. ,1720,hong kong,xhkg,industrial electronics
Putprop Ltd. ,ppr,south africa,xjse,real estate developers
Putra Mandiri Jembar ,pmjs,indonesia,xidx,specialty retail
Putra Rajawali Kencana ,pura,indonesia,xidx,trucking
Puuilo Oyj ,puuilo,finland,xhel,mixed retailing
Puxin Ltd. ADR ,newyy,united states,ootc,consumer services
Puxing Energy Ltd. ,90,hong kong,xhkg,electric utilities
Puya Semiconductor (Shanghai) Co. Ltd. A ,688766,china,xshg,semiconductors
Puyang Huicheng Electronic Material Co. Ltd. A ,300481,china,xshe,chemicals
Puyang Refractories Group Co. Ltd. ,002225,china,xshe,industrial products
Puyi Inc. ADR ,puyi,united states,xnas,investment advisors
PV2 Investment JSC ,pv2,vietnam,hstc,real estate developers
PVA TePla AG ,0nl1,united kingdom,xlon,semiconductors
PVA TePla AG ,tpe,united states,xetr,semiconductors
Prosus N.V. ,0a28,united kingdom,xlon,internet/online
Prosus N.V. ,prosf,united states,ootc,internet/online
Prosus N.V. ADR ,prosy,united states,ootc,internet/online
Protagenic Therapeutics Inc. ,ptix,united states,xnas,pharmaceuticals
Protagenic Therapeutics Inc. Wt ,ptixw,united states,xnas,None
Protagonist Therapeutics Inc. ,ptgx,united states,xnas,biotechnology
Protalix BioTherapeutics Inc. ,plx,israel,xtae,biotechnology
Protalix BioTherapeutics Inc. ,plx,united states,xase,biotechnology
Protara Therapeutics Inc. ,tara,united states,xnas,biotechnology
Protasco Bhd ,5070,malaysia,xkls,construction
Proteak Uno S.A.B. de C.V. ,teakcpo,mexico,xmex,forestry & wood products
Protean Energy Ltd. ,pow,australia,xasx,industrial electronics
Protec Co. Ltd. ,053610,south korea,xkrx,semiconductors
Protech Mitra Perkasa ,oasa,indonesia,xidx,construction
Protect Pharmaceutical Corp. ,prtt,united states,ootc,pharmaceuticals
Protector Forsikring ASA ,prot,norway,xosl,non-life insurance
Protector Forsikring ASA ,0jxf,united kingdom,xlon,non-life insurance
Protein Reactor Combined Fuels Inc. ,prcf,united states,ootc,non-alcoholic beverages/drinks
ProTek Capital Inc. ,prpm,united states,ootc,software
Protektor S.A. ,prt,poland,xwar,footwear
Proteome Sciences PLC ,pmsnf,united states,ootc,biotechnology
Proteome Sciences PLC ,prm,united kingdom,xlon,biotechnology
ProteomeTech Inc. ,303360,south korea,xkon,medical equipment/supplies
Proteomics International Laboratories Ltd. ,piq,australia,xasx,biotechnology
Proterra Inc. ,ptra,united states,xnas,automobiles
ProText Mobility Inc. ,txtm,united states,ootc,software
Prothena Corp. PLC ,prta,united states,xnas,biotechnology
Protinal C.A. ,1ptn,venezuela,bvca,food products
Proto Corp. ,4298,japan,xtks,advertising/marketing/public relations
Proto Labs Inc. ,prlb,united states,xnys,industrial products
Protocall Technologies Inc. ,pcli,united states,ootc,software
ProtoKinetix Inc. ,pktx,united states,ootc,biotechnology
Proton Motor Power Systems PLC ,pps,united kingdom,xlon,alternative fuels
ProtoSource Corp. ,psco,united states,ootc,internet/online
Proud Real Estate PCL ,proud,thailand,xbkk,real estate developers
ProUroCare Medical Inc. ,pumd,united states,ootc,medical equipment/supplies
Provaris Energy Ltd. ,gbblf,united states,ootc,oil extraction
Provaris Energy Ltd. ,pv1,australia,xasx,oil extraction
Provati Insurance Co. Ltd. ,provatiins,bangladesh,xdha,non-life insurance
Provectus Biopharmaceuticals Inc. ,pvct,united states,ootc,pharmaceuticals
Proven Investments Ltd. ,proven,jamaica,xjam,finance companies
Provenance Gold Corp. ,pau,canada,xcnq,gold
Provenance Gold Corp. ,pvgdf,united states,ootc,gold
Provention Bio Inc. ,prvb,united states,xnas,biotechnology
Provexis PLC ,pxs,united kingdom,xlon,food products
Provide IT Sweden AB ,provit,sweden,xsat,internet/online
Providence Gold Mines Inc. ,phd,canada,xtsx,gold
Providence Gold Mines Inc. ,prrvf,united states,ootc,gold
Providence Resources Inc. ,pvrs,united states,ootc,oil extraction
Providence Resources PLC ,pvr,united kingdom,xlon,oil extraction
Providence Resources PLC ,pzqa,ireland,xdub,oil extraction
Provident Acquisition Corp. ,paqcu,united states,xnas,shell companies
Provident Acquisition Corp. Cl A ,paqc,united states,xnas,shell companies
Provident Acquisition Corp. Wt ,paqcw,united states,xnas,None
Provident Agro ,palm,indonesia,xidx,farming
Provident Bancorp Inc. ,pvbc,united states,xnas,banking
Provident Financial Holdings Inc. ,prov,united states,xnas,banking
Provident Financial PLC ,pfg,united kingdom,xlon,consumer finance
Provident Financial PLC ADR ,fplpy,united states,ootc,consumer finance
Provident Financial Services Inc. ,pfs,united states,xnys,banking
Province Resources Ltd. ,prl,australia,xasx,non-ferrous metals
Provision Information Co. Ltd. ,6590,taiwan,roco,software
ProVision Operation Systems Inc. ,pvno,united states,ootc,consumer services
Proximar Seafood A/S ,proxi,norway,xosl,fishing
Proximus ,prox,belgium,xbru,wireless telecommunications services
Proximus Group ADR ,bgaoy,united states,ootc,wireless telecommunications services
Proximus S.A. ,0dpu,united kingdom,xlon,wireless telecommunications services
Proya Cosmetics Co. Ltd. A ,603605,china,xshg,personal care products/appliances
Prozone Intu Properties Ltd. ,534675,india,xbom,real estate developers
PRS REIT PLC ,prsr,united kingdom,xlon,residential reits
Prudent Minerals Corp. ,prud,canada,xcnq,general mining
Prudential Bancorp Inc. ,pbip,united states,xnas,banking
Prudential Financial Inc. ,pru,united states,xnys,life insurance
Prudential Financial Inc. ,0krx,united kingdom,xlon,life insurance
Prudential Financial Inc. 4.125% Jr. Sub. Notes due 2060 ,pfh,united states,xnys,life insurance
Prudential Financial Inc. 5.625% Jr. Sub. Notes due 2058 ,prs,united states,xnys,life insurance
Prudential PLC ,pru,united kingdom,xlon,life insurance
Prudential PLC ,2378,hong kong,xhkg,life insurance
Prudential PLC ,pukpf,united states,ootc,life insurance
Prudential PLC ,pru,united states,xetr,life insurance
Prudential PLC ADR ,puk,united states,xnys,life insurance
Pruksa Holding PCL ,psh,thailand,xbkk,real estate developers
Prva Group PLC Pfd. ,ppdt,slovenia,xlju,life insurance
Prva strategicka a.s. ,1prv001,slovakia,xbra,finance companies
Pryce Corp. ,ppc,philippines,xphs,chemicals
Pryme B.V. ,pryme,norway,xosl,environment/waste management
Prymus S.A. ,prs,poland,xwar,wholesalers
Prysmian S.p.A. ,aeu,germany,xfra,industrial electronics
Prysmian S.p.A. ,prymf,united states,ootc,industrial electronics
Prysmian S.p.A. ,pry,italy,xmil,industrial electronics
Prysmian S.p.A. ,0nux,united kingdom,xlon,industrial electronics
Prysmian S.p.A. ADR ,prymy,united states,ootc,industrial electronics
Przedsiebiorstwo Hydrauliki Silowej Hydrotor S.A. ,hdr,poland,xwar,industrial machinery
Przedsiebiorstwo Produkcyjno Handlowe Kompap S.A. ,kmp,poland,xwar,paper/pulp
Przedsiebiorstwo Przemyslu Betonow Prefabet-Biale Blota S.A. ,pbb,poland,xwar,building materials/products
Przedsiebiorstwo Przemyslu Spozywczego PEPEES S.A. ,pps,poland,xwar,food products
Przedsiebiorstwo Telekomunikacyjne TELGAM S.A. ,tlg,poland,xwar,wired telecommunications services
PS Business Parks Inc. ,psb,united states,xnys,industrial/office reits
PS Business Parks Inc. Dep. Pfd. (Rep. 1/1000th 5.25% Cum. Redeem. Pfd. Series X) ,psb.prx,united states,xnys,industrial/office reits
PS Business Parks Inc. Dep. Pfd. (Rep. 1/1000th Cum. Perp. Pfd. Series Y) ,psb.pry,united states,xnys,industrial/office reits
PS Business Parks Inc. Dep. Pfd. (Rep. 1/1000th Share 4.875% Pfd. Series Z) ,psb.prz,united states,xnys,industrial/office reits
PS Tec Co. Ltd. ,002230,south korea,xkrx,motor vehicle parts
PSB Holding Corp. ,psbp,united states,ootc,banking
PSB Holdings Inc. ,psbq,united states,ootc,banking
PSC Corp. Ltd. ,dm0,singapore,xses,containers/packaging
PSC Insurance Group Ltd. ,psi,australia,xasx,insurance brokering
PSG Corp. PCL ,psg,thailand,xbkk,construction
PSG Group Ltd. ,psg,south africa,xjse,investment advisors
PSG Konsult Ltd. ,kst,south africa,xjse,investment advisors
PSG Konsult Ltd. ,kfs,namibia,xnam,investment advisors
PSI Software AG ,0kur,united kingdom,xlon,software
PSI Software AG ,psan,united states,xetr,software
