name,symbol,country,exchange,sector
Dassault Systemes SE ADR ,dasty,united states,ootc,software
Dat Phuong Group JSC ,dpg,vietnam,xstc,construction
Dat Xanh Group JSC ,dxg,vietnam,xstc,real estate developers
Dat Xanh Real Estate Service JSC ,dxs,vietnam,xstc,real estate developers
Data Agro Ltd. ,daag,pakistan,xkar,farming
Data Applications Co. Ltd. ,3848,japan,xjas,software
Data Call Technologies Inc. ,dclt,united states,ootc,broadcasting
Daido Kogyo Co. Ltd. ,6373,japan,xtks,industrial products
Daido Metal Co. Ltd. ,7245,japan,xtks,industrial products
DATA Communications Management Corp. ,dcm,canada,xtse,printing
DATA Communications Management Corp. ,dcmdf,united states,ootc,printing
Daido Signal Co. Ltd. ,6743,japan,xtks,industrial electronics
Daido Steel Co. Ltd. ,5471,japan,xtks,iron/steel
Data Horizon Co. Ltd. ,3628,japan,xtks,publishing
Data I/O Corp. ,daio,united states,xnas,semiconductors
Daidoh Ltd. ,3205,japan,xtks,clothing
Daidong Electronics Ltd. ,008110,south korea,xkrx,industrial machinery
Data Image Corp. ,3168,taiwan,roco,computers/consumer electronics
Data Income 21 S.A. ,s1079,spain,xmad,mutual & other funds
Daifuku Co. Ltd. ,6383,japan,xtks,industrial machinery
Daifuku Co. Ltd. ,daiuf,united states,ootc,industrial machinery
Data Knights Acquisition Corp. Cl A ,dkdca,united states,xnas,shell companies
Data Knights Acquisition Corp. Wt ,dkdcw,united states,xnas,None
Daifuku Co. Ltd. ADR ,dfkcy,united states,ootc,industrial machinery
Daihan Pharmaceutical Co. Ltd. ,023910,south korea,xkrx,pharmaceuticals
Data Modul AG ,0e3f,united kingdom,xlon,computers/consumer electronics
Data Modul AG ,dam,united states,xetr,computers/consumer electronics
Daihan Scientific Co. Ltd. ,131220,south korea,xkrx,medical equipment/supplies
Daihatsu Diesel Mfg. Co. Ltd. ,6023,japan,xtks,industrial machinery
Data Patterns (India) Ltd. ,543428,india,xbom,aerospace products/parts
Data Storage Corp. ,dtst,united states,xnas,internet/online
Daihen Corp. ,6622,japan,xtks,industrial electronics
Daiho Corp. ,1822,japan,xtks,construction
Data Storage Corp. Wt ,dtstw,united states,xnas,None
Data Streams Corp. ,199150,south korea,xkon,software
Dai-Ichi Cutter Kogyo K.K. ,1716,japan,xtks,construction
Data#3 Ltd. ,dtl,australia,xasx,internet/online
Data443 Risk Mitigation Inc. ,atds,united states,ootc,software
Daiichi Jitsugyo Co. Ltd. ,8059,japan,xtks,wholesalers
Dai-Ichi Karkaria Ltd. ,526821,india,xbom,chemicals
Datable Technologies Corp. ,dac,canada,xtsx,advertising/marketing/public relations
Daiichi Kigenso Kagaku-Kogyo Co. Ltd. ,4082,japan,xtks,chemicals
Daiichi Koutsu Sangyo Co. Ltd. ,9035,japan,xfka,"passenger transport, other"
Dai-ichi Life Holdings Inc. ,8750,japan,xtks,life insurance
Dai-Ichi Life Holdings Inc. ,dcnsf,united states,ootc,life insurance
Dai-ichi Life Holdings Inc. ADR ,dlicy,united states,ootc,life insurance
Daiichi Sankyo Co. Ltd. ,4568,japan,xtks,pharmaceuticals
Daiichi Sankyo Co. Ltd. ,dskyf,united states,ootc,pharmaceuticals
Daiichi Sankyo Co. Ltd. ADR ,dsnky,united states,ootc,pharmaceuticals
Daiichikosho Co. Ltd. ,7458,japan,xtks,audio/video equipment
Daikaffil Chemicals India Ltd. ,530825,india,xbom,chemicals
Daiken Corp. ,7905,japan,xtks,building materials/products
Daiken Medical Co. Ltd. ,7775,japan,xtks,medical equipment/supplies
Daiki Axis Co. Ltd. ,4245,japan,xtks,industrial machinery
Daikin Industries Ltd. ,6367,japan,xtks,building materials/products
Daikin Industries Ltd. ,dkilf,united states,ootc,building materials/products
Daikin Industries Ltd. ,6367n,mexico,xmex,building materials/products
Daikin Industries Ltd. ADR ,dkily,united states,ootc,building materials/products
Daiko Denshi Tsushin Ltd. ,8023,japan,xtks,software
Daiko Tsusan Co. Ltd. ,7673,japan,xtks,wholesalers
Daikoku Denki Co. Ltd. ,6430,japan,xtks,gambling industries
Daikokutenbussan Co. Ltd. ,2791,japan,xtks,food retail
Daikokuya Holdings Co. Ltd. ,6993,japan,xtks,industrial electronics
DaikyoNishikawa Corp. ,4246,japan,xtks,diversified holding companies
Daily Journal Corp. ,djco,united states,xnas,publishing
Daily Polymer Corp. ,4716,taiwan,roco,chemicals
Daimaru Enawin Co. Ltd. ,9818,japan,xtks,gas utilities
Daimler Truck Holding AG ,dtg,united states,xetr,commercial vehicles
Daimler Truck Holding AG ,dtghf,united states,ootc,commercial vehicles
Daimler Truck Holding AG ADR ,dtruy,united states,ootc,commercial vehicles
Daimon Inversiones S.A. ,s0749,spain,xmad,mutual & other funds
Dainichi Co. Ltd. ,5951,japan,xtks,housewares
Dainichiseika Color & Chemicals Mfg. Co. Ltd. ,4116,japan,xtks,chemicals
Dainichiseika Color & Chemicals Mfg. Co. Ltd. ,dchcf,united states,ootc,chemicals
Dainippon Sumitomo Pharma Co. Ltd. ,dnpuf,united states,ootc,pharmaceuticals
Daio Paper Corp. ,3880,japan,xtks,paper/pulp
Daiohs Corp. ,4653,japan,xtks,diversified business services
Daios Plastics S.A. ,daios,greece,xath,chemicals
Dairei Co. Ltd. ,2883,japan,xtks,building materials/products
Dairibord Holdings Ltd. ,dzl,zimbabwe,xzim,food products
Dairy Farm International Holdings Ltd. ,dfilf,united states,ootc,food retail
Dais Corp. ,dlyt,united states,ootc,chemicals
Daisan Co. Ltd. ,4750,japan,xtks,mobile machinery
Daiseki Co. Ltd. ,dskif,united states,ootc,environment/waste management
Daiseki Co. Ltd. ,9793,japan,xtks,environment/waste management
Daiseki Eco. Solution Co. Ltd. ,1712,japan,xtks,environment/waste management
Daishi Hokuetsu Financial Group Inc. ,7327,japan,xtks,banking
Daishin Balance No. 10 Special Purpose Acquisition Co. ,387310,south korea,xkrx,shell companies
Daishin Balance No.8 Special Purpose Acquisition Co. ,336570,south korea,xkrx,shell companies
Daishin Information & Communication Co. Ltd. ,020180,south korea,xkrx,computer services
Daishin Securities Co. Ltd. ,003540,south korea,xkrx,securities
Daishin Securities Co. Ltd. Pfd. Series 1 ,003545,south korea,xkrx,securities
Daishin Securities Co. Ltd. Pfd. Series 2 ,003547,south korea,xkrx,securities
Daishinku Corp. ,6962,japan,xtks,industrial electronics
Daisho Co. Ltd. ,2816,japan,xtks,food products
Daisho Microline Holdings Ltd. ,567,hong kong,xhkg,semiconductors
Daisue Construction Co. Ltd. ,1814,japan,xtks,construction
Daisui Co. Ltd. ,7538,japan,xtks,food retail
Daisyo Corp. ,9979,japan,xtks,restaurants
Daito Bank Ltd. ,8563,japan,xtks,banking
Daito Chemix Corp. ,4366,japan,xtks,chemicals
Daito Me Holdings Co. Ltd. ,8455,taiwan,roco,industrial electronics
Daito Pharmaceutical Co. Ltd. ,4577,japan,xtks,pharmaceuticals
Daito Trust Construction Co. Ltd. ,dittf,united states,ootc,construction
Daito Trust Construction Co. Ltd. ,1878,japan,xtks,construction
Daito Trust Construction Co. Ltd. ADR ,difty,united states,ootc,construction
Daitobo Co. Ltd. ,3202,japan,xtks,clothing
Daitron Co. Ltd. ,7609,japan,xtks,industrial electronics
Daiun Co. Ltd. ,9363,japan,xtks,transportation services
Daiwa Co. Ltd. ,8247,japan,xtks,mixed retailing
Daiwa Computer Co. Ltd. ,3816,japan,xjas,software
Daiwa Heavy Industry Co. Ltd. ,5610,japan,xtks,industrial products
Daiwa House Industry Co. Ltd. ,dwahf,united states,ootc,residential building construction
Daiwa House Industry Co. Ltd. ,1925,japan,xtks,residential building construction
Daiwa House Industry Co. Ltd. ADR ,dwahy,united states,ootc,residential building construction
Daiwa House Logistics Trust ,dhlu,singapore,xses,industrial/office reits
Daiwa House REIT Investment Corp. ,8984,japan,xtks,residential reits
Daiwa Industries Ltd. ,6459,japan,xtks,industrial machinery
Daiwa Motor Transportation Co. Ltd. ,9082,japan,xtks,"passenger transport, other"
Daiwa Office Investment Corp. ,8976,japan,xtks,industrial/office reits
Daiwa Securities Group Inc. ,8601,japan,xtks,securities
Daiwa Securities Group Inc. ADR ,dseey,united states,ootc,securities
Daiwa Securities Living Investment Corp. ,8986,japan,xtks,residential reits
Daiwabo Holdings Co. Ltd. ,3107,japan,xtks,diversified holding companies
Daiyang Metal Co. Ltd. ,009190,south korea,xkrx,iron/steel
Dajama Inversiones S.A. ,s0750,spain,xmad,mutual & other funds
Dajin Heavy Industry Co. Ltd. A ,002487,china,xshe,building materials/products
Dakota Gold Corp. ,dc,united states,xase,gold
Dakshidin Corp. ,dksc,united states,ootc,farming
Daktronics Inc. ,dakt,united states,xnas,computers/consumer electronics
Dala Energi AB ,de,sweden,xsto,electric utilities
Dalal Street Investments Ltd. ,501148,india,xbom,finance companies
Dalaroo Metals Ltd. ,dal,australia,xasx,general mining
Dalata Hotel Group PLC ,dal,united kingdom,xlon,hotels
Dalata Hotel Group PLC ,dhg,ireland,xdub,hotels
Daldrup & Soehne AG ,4ds,united states,xetr,oil & gas products/services
Dale Capital Group Ltd. ,dcpl,mauritius,xmau,investment advisors
Dalekovod d.d. ,dlkv,croatia,xzag,construction
Da-Li Development Co. Ltd. ,6177,taiwan,xtai,real estate developers
Dali Foods Group Co. Ltd. ,3799,hong kong,xhkg,food products
Dali Pharmaceutical Co. Ltd. A ,603963,china,xshg,pharmaceuticals
Dalian Bio-Chem Co. Ltd. ,603360,china,xshg,chemicals
Dalian Demaishi Precision Technology Co. Ltd. A ,301007,china,xshe,motor vehicle parts
Dalian Friendship (Group) Co. Ltd. A ,000679,china,xshe,real estate developers
Dalian Haosen Equipment Manufacturing Co. Ltd. A ,688529,china,xshg,industrial machinery
Dalian Huarui Heavy Industry Group Co. Ltd. A ,002204,china,xshe,industrial machinery
Dalian Insulator Group Co. Ltd. ,002606,china,xshe,industrial electronics
Dalian My Gym Education Technology Co. Ltd. A ,002621,china,xshe,consumer services
Dalian Sunasia Tourism Holding Co. Ltd. ,600593,china,xshg,recreational services
Dalian Thermal Power Co. Ltd. A ,600719,china,xshg,electric utilities
Dalian Zhiyun Automation Co. Ltd. ,300097,china,xshe,precision products
Dalipal Holdings Ltd. ,1921,hong kong,xhkg,oil & gas products/services
Dallah Healthcare Co. ,4004,saudi arabia,xsau,healthcare provision
DallasNews Corp. ,daln,united states,xnas,publishing
Dalmia Bharat Sugar & Industries Ltd. ,500097,india,xbom,None
Dalrada Financial Corp. ,dfco,united states,ootc,employment/training services
Dalrymple Bay Infrastructure Ltd. ,dbi,australia,xasx,water transport/shipping
DalsSpira Mejeri AB ,spira,sweden,xsat,food products
Dam Phu My Packaging JSC ,pmp,vietnam,hstc,containers/packaging
Dam Sen Water Park Corp. ,dsn,vietnam,xstc,recreational services
Damai Sejahtera Abadi ,ufoe,indonesia,xidx,home goods retail
Damansara Holdings Bhd ,3484,malaysia,xkls,real estate developers
Damara Gold Corp. ,dmr,canada,xtsx,mining support services
Damara Gold Corp. ,slmzf,united states,ootc,mining support services
Damartex S.A. ,aldar,france,xpar,clothing retail
D'Amico International Shipping S.A. ,dis,italy,xmil,water transport/shipping
D'Amico International Shipping S.A. ,0oey,united kingdom,xlon,water transport/shipping
Damodar Industries Ltd. ,521220,india,xbom,clothing
Damon Technology Co. Ltd. A ,688360,china,xshg,industrial machinery
Damsan JSC ,ads,vietnam,xstc,clothing
Damstra Holdings Ltd. ,dtc,australia,xasx,internet/online
Dan Hotels Ltd. ,danh,israel,xtae,hotels
Dana Brata Luhur ,tebe,indonesia,xidx,water transport/shipping
Dana Gas PJSC ,dana,united arab emirates,xads,gas utilities
Duckshin Housing Co. Ltd. ,090410,south korea,xkrx,building materials/products
Ducksung Co. Ltd. Pfd. Series 1 ,004835,south korea,xkrx,clothing
Ducommun Inc. ,dco,united states,xnys,aerospace products/parts
Ducon Infratechnologies Ltd. ,534674,india,xbom,None
Duddell Street Acquisition Corp. ,dsacu,united states,xnas,shell companies
Duddell Street Acquisition Corp. Cl A ,dsac,united states,xnas,shell companies
Duddell Street Acquisition Corp. Wt ,dsacw,united states,xnas,None
Duearity AB ,dear,sweden,xsto,medical equipment/supplies
Duell Oyj ,duell,finland,xhel,wholesalers
Duerr AG ,0j9c,united kingdom,xlon,industrial machinery
Duerr AG ,due,united states,xetr,industrial machinery
Duerr AG ADR ,duryy,united states,ootc,industrial machinery
Duesenberg Technologies Inc. ,dusyf,united states,ootc,software
DUET Acquisition Corp. ,duetu,united states,xnas,shell companies
DUET Acquisition Corp. Cl A ,duet,united states,xnas,shell companies
DUET Acquisition Corp. Wt ,duetw,united states,xnas,None
Dufry AG ,dufn,switzerland,xswx,mixed retailing
Dufry AG ,0qk3,united kingdom,xlon,mixed retailing
Dufry AG ,dfryf,united states,ootc,mixed retailing
Dufry AG ADR ,dufry,united states,ootc,mixed retailing
Dufu Technology Corp. Bhd ,7233,malaysia,xkls,industrial electronics
DUG Technology Ltd. ,dug,australia,xasx,computer services
Duiba Group Ltd. ,1753,hong kong,xhkg,internet/online
Duk San Neolux Co. Ltd. ,213420,south korea,xkrx,industrial electronics
Duke Energy Corp. ,duk,united states,xnys,multiutilities
Duke Energy Corp. ,0id1,united kingdom,xlon,multiutilities
Duke Energy Corp. 5.625% Jr. Sub. Deb. due 2078 ,dukb,united states,xnys,multiutilities
Duke Energy Corp. Dep. Pfd. (Rep. 1/1000th 5.75% Pfd. Series A) ,duk.pra,united states,xnys,multiutilities
Duke Exploration Ltd. ,dex,australia,xasx,general mining
Duke Offshore Ltd. ,531471,india,xbom,oil & gas products/services
Duke Realty Corp. ,dre,united states,xnys,industrial/office reits
Duke Realty Corp. ,0id0,united kingdom,xlon,industrial/office reits
Dukemount Capital PLC ,dke,united kingdom,xlon,real estate developers
Duketon Mining Ltd. ,dkm,australia,xasx,general mining
Duksan Hi-Metal Co. Ltd. ,077360,south korea,xkrx,semiconductors
Duksan Techopia Co. Ltd. ,317330,south korea,xkrx,industrial electronics
Duksung Co. Ltd. ,004830,south korea,xkrx,clothing
Dulamia Cotton Spinning Mills Ltd. ,dulamiacot,bangladesh,xdha,clothing
Dulaqan Real Estate Co. (K.S.C.) ,dalqan,kuwait,xkuw,real estate developers
Duluth Holdings Inc. Cl B ,dlth,united states,xnas,clothing retail
Dun & Bradstreet Holdings Inc. ,dnb,united states,xnys,publishing
Duna House Holding NyRt. ,dhs,hungary,xbud,real estate developers
Dunav Osiguranje AD ,dnos,serbia,xbel,full-line insurance
Dunav Re AD ,dnrem,serbia,xbel,reinsurance
Duncan Engineering Ltd. ,504908,india,xbom,motor vehicle parts
Duncan Fox S.A. ,duncanfox,chile,xsgo,food retail
Dundas Minerals Ltd. ,dun,australia,xasx,non-ferrous metals
Dundee Corp. Cl A ,ddejf,united states,ootc,diversified holding companies
Dundee Corp. Cl A ,dc.a,canada,xtse,diversified holding companies
Dundee Corp. Cum. 1st Pfd. Series 3 ,dc.prd,canada,xtse,diversified holding companies
Dundee Corp. Pfd. Series 2 ,dc.prb,canada,xtse,diversified holding companies
Dundee Precious Metals Inc. ,dpm,canada,xtse,gold
Dundee Precious Metals Inc. ,dpmlf,united states,ootc,gold
Dundee Sustainable Technologies Inc. ,dst,canada,xcnq,mining support services
Dune Acquisition Corp. Cl A ,dune,united states,xnas,shell companies
Dune Acquisition Corp. Un ,duneu,united states,xnas,shell companies
Dune Acquisition Corp. Wt ,dunew,united states,xnas,None
Dunelm Group PLC ,dnlm,united kingdom,xlon,home goods retail
Dunelm Group PLC ADR ,dnlmy,united states,ootc,home goods retail
Duni AB ,0hr3,united kingdom,xlon,housewares
Duni AB ,duni,sweden,xsto,housewares
Duniec Bros. Ltd. ,duni,israel,xtae,real estate developers
Dunxin Financial Holdings Ltd. ADR ,dxf,united states,xase,finance companies
Duo World Inc. ,duuo,united states,ootc,software
Duoback Co. Ltd. ,073190,south korea,xkrx,furniture
Duolingo Inc. ,duol,united states,xnas,software
DuoLun Technology Corp. Ltd. A ,603528,china,xshg,software
Duong Hieu Trading & Mining JSC ,dhm,vietnam,xstc,general mining
Duopharma Biotech Bhd ,7148,malaysia,xkls,pharmaceuticals
Duos Technologies Group Inc. ,duot,united states,xnas,precision products
DuPont de Nemours Inc. ,6d81,united states,xetr,chemicals
DuPont de Nemours Inc. ,dd,united states,xnys,chemicals
DuPont de Nemours Inc. ,0a6b,united kingdom,xlon,chemicals
Dur Hospitality Co. ,4010,saudi arabia,xsau,hotels
Duran Dogan Basim ve Ambalaj Sanayi A.S. ,durdo.e,turkey,xist,printing
Durango Resources Inc. ,dgo,canada,xtsx,gold
Durango Resources Inc. ,atoxf,united states,ootc,gold
Duratec Ltd. ,dur,australia,xasx,diversified business services
Durect Corp. ,drrx,united states,xnas,pharmaceuticals
Duro Felguera S.A. ,0f7f,united kingdom,xlon,construction
Duroc AB Series B ,durc.b,sweden,xsto,industrial electronics
DuroPack Ltd. ,526355,india,xbom,chemicals
Duroply Industries Ltd. ,516003,india,xbom,forestry & wood products
Duros S.A. ,dur,greece,xath,clothing
Dusit Thani Freehold & Leasehold REIT ,dreit,thailand,xbkk,hotel/lodging reits
Dusit Thani PCL ,dusit,thailand,xbkk,hotels
Dusk Group Ltd. ,dsk,australia,xasx,specialty retail
Duskin Co. Ltd. ,4665,japan,xtks,general services
Dust S.A. ,thd,poland,xwar,toys & games
Dustin Group AB ,0r5w,united kingdom,xlon,mixed retailing
Dustin Group AB ,dust,sweden,xsto,mixed retailing
Duta Anggada Realty ,dart,indonesia,xidx,real estate developers
Duta Intidaya ,daya,indonesia,xidx,drug retail
Duta Pertiwi ,duti,indonesia,xidx,real estate developers
Duta Pertiwi Nusantara ,dpns,indonesia,xidx,chemicals
DutaLand Bhd ,3948,malaysia,xkls,real estate developers
Dutch Bangla Bank Ltd. ,dutchbangl,bangladesh,xdha,banking
Dutch Bros Inc. ,bros,united states,xnys,restaurants
Dutch Lady Milk Industries Bhd ,3026,malaysia,xkls,food products
Dutron Polymers Ltd. ,517437,india,xbom,building materials/products
Duty Free International Ltd. ,5so,singapore,xses,mixed retailing
Duvan a.d. Bijeljina ,duvn.r.a,bosnia,xblb,tobacco
Duxton Farms Ltd. ,dbf,australia,xasx,farming
Duxton Water Ltd. ,d2o,australia,xasx,mutual & other funds
Duyenhai Multi Modal Transport JSC ,tco,vietnam,xstc,transportation services
Duzhe Publishing & Media Co. Ltd. ,603999,china,xshg,publishing
DuzonBizon Co. Ltd. ,012510,south korea,xkrx,software
DV Biomed Co. Ltd. ,6539,taiwan,roco,biotechnology
DV8 PCL ,dv8,thailand,xbkk,broadcasting
DVL Inc. ,dvln,united states,ootc,mortgages
DVS Technology AG ,dis,united states,xetr,industrial machinery
DVx Inc. ,3079,japan,xtks,medical equipment/supplies
DW8 Ltd. ,dw8,australia,xasx,alcoholic beverages/drinks
Dwarikesh Sugar Industries Ltd. ,532610,india,xbom,None
Dwellop A/S ,dwellop,norway,notc,oil & gas products/services
DWF Group PLC ,dwf,united kingdom,xlon,general services
Dwi Guna Laksana ,dwgl,indonesia,xidx,coal
DWS Group GmbH & Co. KGaA ,dws,united states,xetr,investment advisors
DXC Technology Co. ,dxc,united states,xnys,computer services
DXC Technology Co. ,0i6u,united kingdom,xlon,computer services
DXI Capital Corp. ,dxi.h,canada,xtsx,oil extraction
DXN Ltd. ,dxn,australia,xasx,computer services
DXP Enterprises Inc. ,dxpe,united states,xnas,wholesalers
DY Corp. ,013570,south korea,xkrx,industrial machinery
DY Power Corp. ,210540,south korea,xkrx,industrial machinery
