name,symbol,country,exchange,sector
Abonmax Co. Ltd. ,2429,taiwan,xtai,industrial electronics
About You Holding AG ,you,united states,xetr,clothing retail
ABOV Semiconductor Co. Ltd. ,102120,south korea,xkrx,semiconductors
Abpro Bio Co. Ltd. ,195990,south korea,xkrx,precision products
Academedia AB ,0rhn,united kingdom,xlon,consumer services
ABR Holdings Ltd. ,533,singapore,xses,food products
Abra Information Technologies Ltd. ,abra,israel,xtae,software
Academedia AB ,acad,sweden,xsto,consumer services
Academies Australasia Group Ltd. ,akg,australia,xasx,consumer services
AbraSilver Resource Corp. ,abbrf,united states,ootc,oil extraction
AbraSilver Resource Corp. ,abra,canada,xtsx,oil extraction
Academy of Environmental Planning & Design Nanjing University Co. Ltd. A ,300864,china,xshe,environment/waste management
Academy Press PLC ,academy,nigeria,xnsa,printing
Abrau-Durso OAO ,abrd,russia,misx,alcoholic beverages/drinks
Academy Sports & Outdoors Inc. ,aso,united states,xnas,specialty retail
Acadia Healthcare Co. Inc. ,achc,united states,xnas,healthcare provision
Abraxas Petroleum Corp. ,axas,united states,ootc,oil extraction
abrdn European Logistics Income PLC ,asli,united kingdom,xlon,closed-end funds
ACADIA Pharmaceuticals Inc. ,acad,united states,xnas,biotechnology
Acadia Realty Trust ,akr,united states,xnys,retail reits
abrdn PLC ,abdn,united kingdom,xlon,investment advisors
abrdn PLC ,slfpf,united states,ootc,investment advisors
Acadian Timber Corp. ,acazf,united states,ootc,forestry & wood products
Acadian Timber Corp. ,adn,canada,xtse,forestry & wood products
abrdn PLC ADR ,slfpy,united states,ootc,investment advisors
Abri SPAC I Inc. ,aspau,united states,xnas,shell companies
Acanthe Developpement SE ,acan,france,xpar,industrial/office reits
Acanto de Inversiones S.A. ,s0023,spain,xmad,mutual & other funds
Abri SPAC I Inc. ,aspa,united states,xnas,shell companies
Abri SPAC I Inc. Wt ,aspaw,united states,xnas,None
A-Cap Energy Ltd. ,acb,australia,xasx,non-ferrous metals
Acarix AB ,acarix,sweden,xsto,medical equipment/supplies
ABS Investment Alternatywna Spolka Inwestycyjna S.A. ,ain,poland,xwar,investment advisors
Absa Bank Botswana Ltd. ,barcbt,botswana,xbot,banking
Acartus S.A. ,aca,poland,xwar,diversified business services
Acast AB ,acast,sweden,xsto,broadcasting
Absa Bank Kenya PLC ,absa,kenya,xnai,banking
ABSA Bank Ltd. Pfd. ,absp,south africa,xjse,banking
Acast AB ,0a9z,united kingdom,xlon,broadcasting
Acasti Pharma Inc. ,acst,united states,xnas,pharmaceuticals
Absa Group Ltd. ,agrpy,united states,ootc,banking
Absa Group Ltd. ,abg,south africa,xjse,banking
Acasti Pharma Inc. ,acst,canada,xtsx,pharmaceuticals
Acates Sisapon S.A. ,s2698,spain,xmad,mutual & other funds
Absa Group Ltd. ADR ,au6,germany,xfra,None
ABS-CBN Corp. ,abs,philippines,xphs,broadcasting
AcBel Polytech Inc. ,6282,taiwan,xtai,industrial electronics
ACC Binh Duong Investment & Construction JSC ,acc,vietnam,xstc,building materials/products
Absci Corp. ,absi,united states,xnas,pharmaceuticals
Absecon Bancorp ,ascn,united states,ootc,banking
ACC Ltd. ,500410,india,xbom,building materials/products
Accel Entertainment Inc. ,acel,united states,xnys,gambling industries
Absolent Group AB ,abso,sweden,xsto,building materials/products
Absolicon Solar Collector AB ,absl,sweden,xsat,industrial electronics
Accel Group Holdings Ltd. ,1283,hong kong,xhkg,technical services
Accel Ltd. ,517494,india,xbom,precision products
Absolute Clean Energy PCL ,ace,thailand,xbkk,renewable energy generation
Absolute Equity Performance Fund Ltd. ,aeg,australia,xasx,closed-end funds
Accel Solutions Group Ltd. ,accl,israel,xtae,computer services
Acceler8 Ventures PLC ,ac8,united kingdom,xlon,mutual & other funds
Absolute Health & Fitness Inc. ,ahfi,united states,ootc,recreational services
Accelera Innovations Inc. ,acnv,united states,ootc,healthcare provision
Accelerate Acquisition Corp. ,aaqc.ut,united states,xnys,shell companies
Absolute Software Corp. ,abst,united states,xnas,software
Absolute Software Corp. ,abst,canada,xtse,software
Accelerate Acquisition Corp. Cl A ,aaqc,united states,xnys,shell companies
Accelerate Acquisition Corp. Wt ,aaqc.wt,united states,xnys,None
Abu Dhabi Aviation Co. ,adaviation,united arab emirates,xads,passenger airlines
Accelerate Diagnostics Inc. ,axdx,united states,xnas,medical equipment/supplies
Abu Dhabi Commercial Bank PJSC ,adcb,united arab emirates,xads,banking
Accelerate Property Fund Ltd. ,apf,south africa,xjse,retail reits
Accelerate Resources Ltd. ,ax8,australia,xasx,general mining
Abu Dhabi Islamic Bank PJSC ,adib,united arab emirates,xads,banking
Abu Dhabi Islamic Bank-Egypt ,adib,egypt,nilx,banking
Accelerated Technologies Holding Corp. ,athc,united states,ootc,computer services
Acceleware Ltd. ,acwrf,united states,ootc,computers/consumer electronics
Abu Dhabi National Co. for Building Materials PJSC ,bildco,united arab emirates,xads,building materials/products
Abu Dhabi National Energy Co. PJSC ,taqa,united arab emirates,xads,multiutilities
Acceleware Ltd. ,axe,canada,xtsx,computers/consumer electronics
Accelink Technologies Co. Ltd. A ,002281,china,xshe,semiconductors
Abu Dhabi National Hotels Co. PJSC ,adnh,united arab emirates,xads,hotels
Accell Group N.V. ,accel,netherlands,xams,sports goods
Accell Group N.V. ,0p4c,united kingdom,xlon,sports goods
Abu Dhabi National Insurance Co. P.S.C. ,adnic,united arab emirates,xads,non-life insurance
Abu Dhabi National Oil Co. for Distribution PJSC ,adnocdist,united arab emirates,xads,specialty retail
Accelya Solutions India Ltd. ,532268,india,xbom,software
Accent Group Ltd. ,ax1,australia,xasx,clothing retail
Abu Dhabi National Takaful Co. P.S.C. ,tkfl,united arab emirates,xads,non-life insurance
Abu Dhabi Ports Co. PJSC ,adports,united arab emirates,xads,water transport/shipping
Accentis N.V. ,accb,belgium,xbru,real estate developers
Accentis N.V. ,0nv3,united kingdom,xlon,real estate developers
Abu Dhabi Ship Building PJSC ,adsb,united arab emirates,xads,water transport/shipping
Abu Qir Fertilizers & Chemical Industries Co. ,abuk,egypt,nilx,chemicals
Accentro Real Estate AG ,a4y,united states,xetr,real estate developers
Accenture PLC ,acnn,mexico,xmex,diversified business services
Abundance International Ltd. ,541,singapore,xses,chemicals
Abuvilla Inversiones S.A. ,s0019,spain,xmad,mutual & other funds
Accenture PLC ,csa,germany,xfra,diversified business services
Accenture PLC Cl A ,acn,united states,xnys,diversified business services
ABVC BioPharma Inc. ,abvc,united states,xnas,biotechnology
ABx Group Ltd. ,abx,australia,xasx,aluminum
Accenture PLC Cl A ,0y0y,united kingdom,xlon,diversified business services
Access Bank (Ghana) PLC ,access,ghana,xgha,banking
AC Energy Corp. ,acen,philippines,xphs,electric utilities
AC Immune S.A. ,aciu,united states,xnas,biotechnology
Access Co. Ltd. ,4813,japan,xtks,software
Access Engineering PLC ,ael.n0000,sri lanka,xcol,construction
AC S.A. ,acg,poland,xwar,motor vehicle parts
Acacia Diversified Holdings Inc. ,acca,united states,ootc,pharmaceuticals
Access Holdings PLC ,accesscorp,nigeria,xnsa,banking
Access Intelligence PLC ,acc,united kingdom,xlon,computer services
Acacia Pharma Group PLC ,0pnt,united kingdom,xlon,pharmaceuticals
Accesso Technology Group PLC ,acso,united kingdom,xlon,software
Access-Power & Co. Inc. ,accr,united states,ootc,wired telecommunications services
Acacia Pharma Group PLC ,acph,belgium,xbru,pharmaceuticals
Acacia Pharma Group PLC ,acpgf,united states,ootc,pharmaceuticals
Acciona S.A. ,0h4k,united kingdom,xlon,construction
Acciona S.A. ,ana,spain,xmad,construction
Acacia Research Corp. - Acacia Technologies ,actg,united states,xnas,general services
Acciona S.A. ,acxif,united states,ootc,construction
ACCO Brands Corp. ,acco,united states,xnys,nondurable household products
Accolade Inc. ,accd,united states,xnas,internet/online
Acconeer AB ,accon,sweden,xsto,precision products
Accor Acquisition Co. ,aac,france,xpar,shell companies
Accor S.A. ,ac,france,xpar,hotels
Accor S.A. ,accn,mexico,xmex,hotels
Accor S.A. ,ac,austria,xwbo,hotels
Accor S.A. ,acrff,united states,ootc,hotels
Accor S.A. ,0h59,united kingdom,xlon,hotels
Accor S.A. ADR ,accyy,united states,ootc,hotels
Accord Financial Corp. ,accff,united states,ootc,finance companies
Accord Financial Corp. ,acd,canada,xtse,finance companies
Accordant Group Ltd. ,agl,new zealand,xnze,employment/training services
Accrelist Ltd. ,qzg,singapore,xses,wholesalers
Accrete Inc. ,4395,japan,xtks,internet/online
Accretion Acquisition Corp. ,ener,united states,xnas,shell companies
Accretion Acquisition Corp. ,eneru,united states,xnas,shell companies
Accretion Acquisition Corp. Rt ,enerr,united states,xnas,shell companies
Accretion Acquisition Corp. Wt ,enerw,united states,xnas,None
Accrol Group Holdings PLC ,acrl,united kingdom,xlon,nondurable household products
Accsys Technologies PLC ,axs,netherlands,xams,building materials/products
Accsys Technologies PLC ,axs,united kingdom,xlon,building materials/products
Accton Technology Corp. ,2345,taiwan,xtai,networking
Accuray Inc. ,aray,united states,xnas,medical equipment/supplies
Accustem Sciences Inc. ,acut,united states,ootc,medical equipment/supplies
ACE Aviation Holdings Inc. ,ace.h,canada,xtsx,passenger airlines
Ace Bed Co. Ltd. ,003800,south korea,xkrx,furniture
ACE Convergence Acquisition Corp. Cl A ,acev,united states,xnas,shell companies
ACE Convergence Acquisition Corp. Un ,acevu,united states,xnas,shell companies
ACE Convergence Acquisition Corp. Wt ,acevw,united states,xnas,None
Ace Edutrend Ltd. ,530093,india,xbom,employment/training services
ACE Enexor Inc. ,acex,philippines,xphs,oil extraction
Ace Global Business Acquisition Ltd. ,acba,united states,xnas,shell companies
Ace Global Business Acquisition Ltd. Wt ,acbaw,united states,xnas,None
Ace Global S.A. ,s0025,spain,xmad,mutual & other funds
Ace Hardware Indonesia ,aces,indonesia,xidx,home goods retail
ACE Integrated Solutions Ltd. ,aceinteg,india,xnse,employment/training services
Ace Liberty & Stone PLC ,alsp,united kingdom,xplu,real estate developers
Ace Men Engg Works Ltd. ,539661,india,xbom,wholesalers
Ace Oldfields ,kuas,indonesia,xidx,housewares
Ace Pillar Co. Ltd. ,8374,taiwan,xtai,precision products
ACE Software Exports Ltd. ,531525,india,xbom,software
Ace Technologies Corp. ,088800,south korea,xkrx,networking
Acea S.p.A. ,0mhd,united kingdom,xlon,water utilities
Acea S.p.A. ,acejf,united states,ootc,electric utilities
Acea S.p.A. ,ace,italy,xmil,water utilities
Acelon Chemicals & Fiber Corp. ,1466,taiwan,xtai,clothing
AcelRx Pharmaceuticals Inc. ,acrx,united states,xnas,pharmaceuticals
Acer Cyber Security Inc. ,6690,taiwan,roco,software
Acer e-Enabling Service Business Inc. ,6811,taiwan,roco,computer services
Acer Inc. ,2353,taiwan,xtai,computers/consumer electronics
Acer Inc. GDR ,acid,united kingdom,xlon,computers/consumer electronics
Acer Inc. GDR ,ac5g,germany,xfra,computers/consumer electronics
Acer Medical Inc. ,6857,taiwan,roco,emerging technologies
Acer Therapeutics Inc. ,acer,united states,xnas,biotechnology
Acerias Paz del Rio S.A. ,pazrio,colombia,xbog,iron/steel
Acerinox S.A. ,acx,spain,xmad,iron/steel
Acerinox S.A. ,ace1,germany,xfra,iron/steel
Acerinox S.A. ,0oiq,united kingdom,xlon,iron/steel
Acerinox S.A. ADR ,anioy,united states,ootc,iron/steel
Acerus Pharmaceuticals Corp. ,asp,canada,xtse,biotechnology
Acerus Pharmaceuticals Corp. ,aspcd,united states,ootc,biotechnology
Aces Electronics Co. Ltd. ,3605,taiwan,xtai,industrial electronics
Acesian Partners Ltd. ,5fw,singapore,xses,technical services
Acesite (Philippines) Hotel Corp. ,ace,philippines,xphs,hotels
Aceso Life Science Group Ltd. ,474,hong kong,xhkg,biotechnology
Acewin Agriteck Ltd. ,539570,india,xbom,computer services
Achari Ventures Holdings Corp. I ,avhiu,united states,xnas,shell companies
Achari Ventures Holdings Corp. I Wt ,avhiw,united states,xnas,None
Acheter-Louer.fr S.A. ,alalo,france,xpar,advertising/marketing/public relations
Achieve Life Sciences Inc. ,achv,united states,xnas,pharmaceuticals
Achiko AG ,achi,switzerland,xswx,computer services
Achilles Corp. ,5142,japan,xtks,chemicals
Achilles Therapeutics PLC ADR ,achl,united states,xnas,pharmaceuticals
Achison Inc. ,achn,united states,ootc,precious metals
Achyut Healthcare Ltd. ,543499,india,xbom,drug retail
ACI Formulations Ltd. ,aciformula,bangladesh,xdha,chemicals
ACI Infocom Ltd. ,517356,india,xbom,real estate developers
ACI Ltd. ,aci,bangladesh,xdha,chemicals
ACI Worldwide Inc. ,aciw,united states,xnas,software
ACICO Industries Co. K.S.C. ,acico,kuwait,xkuw,building materials/products
Acifiel S.A. ,s3404,spain,xmad,mutual & other funds
Aciselsan Acipayam Seluloz Sanayi ve Ticaret A.S. ,acsel.e,turkey,xist,chemicals
Ackermans & Van Haaren N.V. ,0gym,united kingdom,xlon,diversified holding companies
Ackermans & Van Haaren N.V. ,ackb,austria,xwbo,diversified holding companies
Ackermans & Van Haaren N.V. ,ackb,belgium,xbru,diversified holding companies
Ackerstein Group Ltd. ,ackr,israel,xtae,building materials/products
Acknit Industries Ltd. ,530043,india,xbom,clothing
Ackrell SPAC Partners I Co. Sub. Un ,ackit,united states,xnas,shell companies
A Cuong Mineral Group JSC ,acm,vietnam,hstc,general mining
A Infrastructure Ltd. ,539620,india,xbom,building materials/products
A Self-Administered Real Estate Investment Trust ,140910,south korea,xkrx,residential reits
A SPAC I Acquisition Corp. ,ascau,united states,xnas,shell companies
A SPAC I Acquisition Corp. Rt ,ascar,united states,xnas,shell companies
A SPAC I Acquisition Corp. Wt ,ascaw,united states,xnas,None
A SPAC II Acquisition Corp. ,ascbu,united states,xnas,shell companies
A&A Material Corp. ,5391,japan,xtks,building materials/products
A&D HOLON Holdings Co. Ltd. ,7745,japan,xtks,precision products
A&M Febcon Ltd. ,540697,india,xbom,industrial products
A&M Jumbo Bags Ltd. ,amjumbo,india,xnse,containers/packaging
A&S Group (Holdings) Ltd. ,1737,hong kong,xhkg,transportation services
A. Brown Co. Inc. ,brn,philippines,xphs,real estate developers
A. Brown Co. Inc. Pfd. ,brnp,philippines,xphs,real estate developers
A. Libental Holdings Ltd. ,lbtl,israel,xtae,real estate developers
A. Luzon Real Estate & Finance Ltd. ,lznr,israel,xtae,hotels
A. Soriano Corp. ,ans,philippines,xphs,industrial electronics
A. Tsokkos Hotels Public Ltd. ,tsh,cyprus,xcys,hotels
A.D. Works Group Co. Ltd. ,2982,japan,xtks,real estate developers
A.F. Enterprises Ltd. ,538351,india,xbom,wholesalers
A.F.P. Cuprum S.A. ,cuprum,chile,xsgo,investment advisors
A.F.P. Habitat S.A. ,habitat,chile,xsgo,investment advisors
A.F.P. Planvital S.A. ,planvital,chile,xsgo,investment advisors
A.F.P. ProVida S.A. ,provida,chile,xsgo,investment advisors
A.G. Barr PLC ,bag,united kingdom,xlon,non-alcoholic beverages/drinks
A.G.F. Management Ltd. Cl B NV ,agf.b,canada,xtse,investment advisors
A.G.F. Management Ltd. Cl B NV ,agfmf,united states,ootc,investment advisors
A.G.V. Products Corp. ,1217,taiwan,xtai,food products
A.I.S. Resources Ltd. ,ais,canada,xtsx,general mining
A.I.S. Resources Ltd. ,aissf,united states,ootc,general mining
A.J. Plast PCL ,aj,thailand,xbkk,chemicals
A.K. Capital Services Ltd. ,530499,india,xbom,investment advisors
A.K. Spintex Ltd. ,539300,india,xbom,clothing
a.k.a. Brands Holding Corp. ,aka,united states,xnys,clothing retail
A.O. Smith Corp. ,0l7a,united kingdom,xlon,building materials/products
A.O. Smith Corp. ,aos,united states,xnys,building materials/products
A.P. Moeller-Maersk A/S ADR ,amkby,united states,ootc,water transport/shipping
A.P. Moeller-Maersk A/S Series A ,amkaf,united states,ootc,water transport/shipping
A.P. Moeller-Maersk A/S Series A ,maersk.a,denmark,xcse,water transport/shipping
A.P. Moeller-Maersk A/S Series A ,0o76,united kingdom,xlon,water transport/shipping
A.P. Moeller-Maersk A/S Series B ,maersk.b,denmark,xcse,water transport/shipping
A.P. Moeller-Maersk A/S Series B ,amkbf,united states,ootc,water transport/shipping
A.P. Moeller-Maersk A/S Series B ,dp4b,united states,xetr,water transport/shipping
A.P. Moller-Maersk A/S Series B ,0o77,united kingdom,xlon,water transport/shipping
A.P.N. Promise S.A. ,pro,poland,xwar,computer services
A.Plus Group Holdings Ltd. ,1841,hong kong,xhkg,printing
A.S. Co. S.A. ,asco,greece,xath,specialty retail
A.S. Creation Tapeten AG ,acwn,united states,xetr,furniture
A.S. Roma S.p.A. ,asr,italy,xmil,recreational services
A.S.T. Groupe S.A. ,alast,france,xpar,residential building construction
A-1 Acid Ltd. ,542012,india,xbom,wholesalers
A-1 Group Inc. ,awon,united states,ootc,tobacco
A1 Investments & Resources Ltd. ,ayi,australia,xasx,finance companies
A10 Networks Inc. ,aten,united states,xnys,networking
a2 Milk Co. Ltd. ,atm,new zealand,xnze,food products
a2 Milk Co. Ltd. ,a2m,australia,xasx,food products
a2 Milk Co. Ltd. ,acopf,united states,ootc,food products
a2 Milk Co. Ltd. ADR ,acopy,united states,ootc,food products
A2A S.p.A. ,0n54,united kingdom,xlon,electric utilities
A2A S.p.A. ,a2a,italy,xmil,electric utilities
A2A S.p.A. ADR ,aemmy,united states,ootc,electric utilities
A2B Australia Ltd. ,a2b,australia,xasx,consumer finance
A2Z Infra Engineering Ltd. ,533292,india,xbom,technical services
A2Z Smart Technologies Corp. ,az,canada,xtsx,defense equipment/products
A2Z Smart Technologies Corp. ,az,united states,xnas,defense equipment/products
A8 New Media Group Ltd. ,800,hong kong,xhkg,toys & games
AA Industrial Belting (Shanghai) Co. Ltd. A ,603580,china,xshg,industrial products
AA Plus Tradelink Ltd. ,543319,india,xbom,wholesalers
AAC Clyde Space AB ,aac,sweden,xsto,aerospace products/parts
AAC Clyde Space AB ,accmf,united states,ootc,aerospace products/parts
AAC Technologies Holdings Inc. ,a2xn,germany,xfra,industrial electronics
AAC Technologies Holdings Inc. ,2018,hong kong,xhkg,industrial electronics
AAC Technologies Holdings Inc. ,aacaf,united states,ootc,industrial electronics
AAC Technologies Holdings Inc. ADR ,aacay,united states,ootc,industrial electronics
Aadi Bioscience Inc. ,aadi,united states,xnas,biotechnology
Aadi Industries Ltd. ,530027,india,xbom,containers/packaging
Aaeon Technology Inc. ,6579,taiwan,xtai,computers/consumer electronics
AAG Energy Holdings Ltd. ,2686,hong kong,xhkg,coal
Aages S.A. ,aag,romania,xbse,industrial machinery
AAK AB ,aak,sweden,xsto,food products
AAK AB ,0a0j,united kingdom,xlon,food products
Aalberts N.V. ,aalb,netherlands,xams,industrial products
Aalberts N.V. ,0nx1,united kingdom,xlon,industrial products
Aalborg Boldspilklub A/S ,aab,denmark,xcse,recreational services
Aallon Group Oyj ,aallon,finland,xhel,accounting
Aamal Co. Q.P.S.C. ,ahcs,qatar,dsmd,diversified holding companies
Aamaxan Transport Group Inc. ,aaxt,united states,ootc,medical equipment/supplies
Aamra Networks Ltd. ,aamranet,bangladesh,xdha,wired telecommunications services
Aamra Technologies Ltd. ,aamratech,bangladesh,xdha,computer services
Aananda Lakshmi Spinning Mills Ltd. ,539096,india,xbom,clothing
Aanchal Ispat Ltd. ,538812,india,xbom,iron/steel
AAON Inc. ,aaon,united states,xnas,building materials/products
aap Implantate AG ,aaq1,united states,xetr,medical equipment/supplies
AAP Inc. ,aapj,united states,ootc,food products
AAPICO Hitech PCL ,ah,thailand,xbkk,motor vehicle parts
AAR Corp. ,air,united states,xnys,aerospace products/parts
Aareal Bank AG ,0mg0,united kingdom,xlon,mortgages
Aareal Bank AG ,arl,united states,xetr,mortgages
Aarey Drugs & Pharmaceuticals Ltd. ,524412,india,xbom,pharmaceuticals
Aarnav Fashions Ltd. ,539562,india,xbom,clothing
Aaron Industries Ltd. 144A ,aaron,india,xnse,industrial machinery
Aaron's Co. Inc. ,aan,united states,xnys,general services
Aartech Solonics Ltd. ,542580,india,xbom,industrial electronics
Aarti Drugs Ltd. ,524348,india,xbom,pharmaceuticals
Aarti Industries Ltd. ,524208,india,xbom,None
Aarti Surfactants Ltd. ,543210,india,xbom,chemicals
Aarvee Denims & Exports Ltd. ,514274,india,xbom,clothing
Aarvi Encon Ltd. ,aarvi,india,xnse,employment/training services
Aasen Sparebank ,aasb,norway,xosl,banking
Aashka Hospitals Ltd. ,543346,india,xbom,healthcare provision
Aastamangalam Finance Ltd. ,511764,india,xbom,finance companies
Aavas Financiers Ltd. ,541988,india,xbom,None
Aayan Leasing & Investment Co. K.S.C. ,aayan,kuwait,xkuw,finance companies
A'ayan Real Estate Co. S.A.K. ,aayanre,kuwait,xkuw,real estate developers
Aayush Food & Herbs Ltd. ,539528,india,xbom,food retail
AB Bank Ltd. ,abbank,bangladesh,xdha,banking
AB Builders Group Ltd. ,1615,hong kong,xhkg,construction
AB Dynamics PLC ,abdp,united kingdom,xlon,precision products
AB International Group Corp. ,abqq,united states,ootc,specialty retail
AB S.A. ,abe,poland,xwar,wholesalers
AB Science S.A. ,ab,france,xpar,pharmaceuticals
AB Science S.A. ,0q77,united kingdom,xlon,pharmaceuticals
AB&Company Co. Ltd. ,9251,japan,xtks,consumer services
AB&T Financial Corp. ,abto,united states,ootc,banking
ABA Chemicals Corp. ,300261,china,xshe,chemicals
AbaCore Capital Holdings Inc. ,aba,philippines,xphs,diversified holding companies
Abacus Mining & Exploration Corp. ,ame,canada,xtsx,non-ferrous metals
Abacus Mining & Exploration Corp. ,abcff,united states,ootc,non-ferrous metals
Abacus Property Group ,abp,australia,xasx,industrial/office reits
ABAK S.A. ,abk,poland,xwar,accounting
Abalance Corp. ,3856,japan,xtks,diversified holding companies
Aban Offshore Ltd. ,523204,india,xbom,oil & gas products/services
Abans Electricals PLC ,aban.n0000,sri lanka,xcol,housewares
ABans Enterprises Ltd. ,512165,india,xbom,wholesalers
