name,symbol,country,exchange,sector
Vivien Corp. ,002070,south korea,xkrx,clothing
Vivimed Labs Ltd. ,532660,india,xbom,chemicals
Vivint Smart Home Inc. Cl A ,vvnt,united states,xnys,emerging technologies
Vivo Bio Tech Ltd. ,511509,india,xbom,biotechnology
Vivo Cannabis Inc. ,vvcif,united states,ootc,farming
Vivo Cannabis Inc. ,vivo,canada,xtse,farming
Vivo Cannabis Inc. Rt ,vivo.wt,canada,xtse,None
Vivo Energy Cote d'Ivoire S.A. ,shec,ivory coast,xbrv,pipeline transportation
Vivo Energy Mauritius Ltd. ,vivoenergy,mauritius,xmau,oil extraction
Vivo Energy PLC ,vvo,united kingdom,xlon,specialty retail
Vivo Energy PLC ,vvo,south africa,xjse,specialty retail
VivoPower International PLC ,vvpr,united states,xnas,renewable energy generation
Vivoryon Therapeutics N.V. ,05y,germany,xfra,None
Vivoryon Therapeutics N.V. ,vvy,netherlands,xams,biotechnology
Vivos Inc. ,rdgl,united states,ootc,medical equipment/supplies
Vivos Therapeutics Inc. ,vvos,united states,xnas,medical equipment/supplies
Vivotek Inc. ,3454,taiwan,xtai,precision products
Vivozon Healthcare Co. Ltd. ,082800,south korea,xkrx,industrial electronics
VIX Securities JSC ,vix,vietnam,xstc,securities
Vixtel Technologies Holdings Ltd. ,1782,hong kong,xhkg,software
Viyya Technologies Inc. ,vyon,united states,ootc,software
VizConnect Inc. ,vizc,united states,ootc,internet/online
VIZIO Holding Corp. ,vzio,united states,xnys,audio/video equipment
Vizione Holdings Bhd ,7070,malaysia,xkls,construction
Vizionfocus Inc. ,4771,taiwan,roco,medical equipment/supplies
Vizsla Copper Corp. ,vcu,canada,xtsx,non-ferrous metals
Vizsla Copper Corp. ,vcuff,united states,ootc,non-ferrous metals
Vizsla Silver Corp. ,vzla,canada,xtsx,non-ferrous metals
Vizsla Silver Corp. ,vzla,united states,xase,non-ferrous metals
Vizsla Silver Corp. Wt ,vzla.wt,canada,xtsx,None
VJTF Eduservices Ltd. ,509026,india,xbom,employment/training services
VKJ Infradevelopers Ltd. ,536128,india,xbom,construction
VL Enterprise PCL ,vl,thailand,xbkk,water transport/shipping
Vladimir Chemical Plant ,vlhz,russia,misx,chemicals
VLC Holdings Co. Ltd. ,2467,japan,xngo,advertising/marketing/public relations
VLS Finance Ltd. ,511333,india,xbom,finance companies
V-Mart Retail Ltd. ,534976,india,xbom,None
VMG Consumer Acquisition Corp. ,vmgau,united states,xnas,shell companies
VMG Consumer Acquisition Corp. Cl A ,vmga,united states,xnas,shell companies
VMG Consumer Acquisition Corp. Wt ,vmgaw,united states,xnas,None
Vmoto Ltd. ,vmt,australia,xasx,sports goods
VMS Industries Ltd. ,533427,india,xbom,water transport/shipping
VMware Inc. ,bzf1,germany,xfra,software
VMware Inc. ,vmw,united states,xnys,software
VNDirect Securities Corp. ,vnd,vietnam,xstc,securities
VNECO 1 Electricity Construction JSC ,ve1,vietnam,hstc,construction
VNECO 3 Electricity Construction JSC ,ve3,vietnam,hstc,construction
VNECO 4 Electricity Construction JSC ,ve4,vietnam,hstc,construction
VNECO 8 Electricity Construction JSC ,ve8,vietnam,hstc,construction
VNET Group Inc. ADR ,vnet,united states,xnas,internet/online
Vnsteel-Ho Chi Minh City Metal Corp. ,hmc,vietnam,xstc,industrial products
Vnsteel-Vicasa JSC ,vca,vietnam,xstc,iron/steel
VNUE Inc. ,vnue,united states,ootc,broadcasting
VNV Global AB ,vnv,sweden,xsto,investment advisors
Vo2 Cap Holding AB ,vo2,sweden,xsto,software
Vobile Group Ltd. ,3738,hong kong,xhkg,software
Vobile Group Ltd. ,vobif,united states,ootc,software
VOC Energy Trust ,voc,united states,xnys,oil extraction
Vocento S.A. ,0kdd,united kingdom,xlon,publishing
Vocento S.A. ,voc,spain,xmad,publishing
Vodacom Group Ltd. ,vod,south africa,xjse,wireless telecommunications services
Vodacom Group Ltd. ADR ,vdmcy,united states,ootc,wireless telecommunications services
Vodacom Tanzania Ltd. ,voda,tanzania,xdar,wireless telecommunications services
Vodafone Group PLC ,vodi,united states,xetr,wireless telecommunications services
Vodafone Group PLC ,vod,united kingdom,xlon,wireless telecommunications services
Vodafone Group PLC ,vodpf,united states,ootc,wireless telecommunications services
Vodafone Group PLC ADR ,vod,united states,xnas,wireless telecommunications services
Vodafone Group PLC ADR ,0lqq,united kingdom,xlon,wireless telecommunications services
Vodafone Group PLC ADR ,vodj,germany,xfra,wireless telecommunications services
Vodafone Idea Ltd. ,532822,india,xbom,None
Vodafone Qatar Q.S.C. ,vfqs,qatar,dsmd,wireless telecommunications services
Vodka Brands Corp. ,vdkb,united states,ootc,alcoholic beverages/drinks
voestalpine AG ,vas,united states,xetr,iron/steel
voestalpine AG ,voe,austria,xwbo,iron/steel
voestalpine AG ,vlpnf,united states,ootc,iron/steel
voestalpine AG ,0mkx,united kingdom,xlon,iron/steel
voestalpine AG ADR ,vlpny,united states,ootc,iron/steel
Vogiatzoglou Systems S.A. ,vosys,greece,xath,home goods retail
Vogo SAS ,alvgo,france,xpar,software
Vohringer Home Technology Co. Ltd. A ,603226,china,xshg,furniture
Voice Assist Inc. ,vsst,united states,ootc,software
Voice Mobility International Inc. ,vmy.h,canada,xtsx,software
VoIP PAL.com Inc. ,vplm,united states,ootc,software
Voith Paper Fabrics India Ltd. ,522122,india,xbom,clothing
Voksel Electric ,voks,indonesia,xidx,industrial electronics
Volati AB ,volo.pref,sweden,xsto,finance companies
Volati AB ,volo,sweden,xsto,finance companies
Volati AB ,0rkk,united kingdom,xlon,finance companies
Volatus Aerospace Corp. ,vol,canada,xtsx,passenger airlines
Volatus Aerospace Corp. ,vlttf,united states,ootc,passenger airlines
Volatus Capital Corp. ,vc,canada,xcnq,general mining
Volcan Compania Minera S.A.A. Series B ,volcabc1,peru,xlim,non-ferrous metals
Volcan Compania Minera S.A.A. Series B ,xvolb,spain,mabx,non-ferrous metals
Volcan Holdings Inc. ,voho,united states,ootc,aluminum
Volcanic Gold Mines Inc. ,vg,canada,xtsx,gold
Volcanic Gold Mines Inc. ,vlmzf,united states,ootc,gold
Volcano Bhd ,0232,malaysia,xkls,industrial products
Volcon Inc. ,vlcn,united states,xnas,automobiles
Volex PLC ,vlx,united kingdom,xlon,industrial electronics
Volgogradenergosbyt ,vgsb,russia,misx,electric utilities
Volgogradenergosbyt Pfd. ,vgsbp,russia,misx,electric utilities
VolitionRX Ltd. ,vnrx,united states,xase,medical equipment/supplies
Volkswagen AG ,vlkaf,united states,ootc,automobiles
Volkswagen AG ,vow,united states,xetr,automobiles
Volkswagen AG ,0p6n,united kingdom,xlon,automobiles
Volkswagen AG 1/10th ADR ,vwagy,united states,ootc,automobiles
Volkswagen AG ADR Pfd. ,vwapy,united states,ootc,automobiles
Volkswagen AG Non-Vtg Pfd. ,vow3,united states,xetr,automobiles
Volkswagen AG Non-Vtg Pfd. ,vlkpf,united states,ootc,automobiles
Volkswagen AG Non-Vtg Pfd. ,0p6o,united kingdom,xlon,automobiles
Volkswagen AG Pfd. ADR ,vowb,germany,xfra,automobiles
Volpara Health Technologies Ltd. ,vpahf,united states,ootc,medical equipment/supplies
Volpara Health Technologies Ltd. ,vht,australia,xasx,medical equipment/supplies
Volt Carbon Technologies Inc. ,vct,canada,xtsx,chemicals
Volt Carbon Technologies Inc. ,torvf,united states,ootc,chemicals
Volt Power Group Ltd. ,vpr,australia,xasx,renewable energy generation
Volt Resources Ltd. ,vrc,australia,xasx,coal
Volta Inc. ,vlta,united states,xnys,specialty retail
Volta Inc. Wt ,vlta.wt,united states,xnys,None
Voltabox AG ,vbx,germany,xfra,industrial electronics
Voltage Inc. ,3639,japan,xtks,software
Voltage Metals Corp. ,volt,canada,xcnq,general mining
Voltaire Leasing & Finance Ltd. ,509038,india,xbom,consumer finance
Voltalia S.A. ,vltsa,france,xpar,renewable energy generation
Voltalia S.A. ,0qw7,united kingdom,xlon,renewable energy generation
Voltamp Energy S.A.O.G. ,voes,oman,xmus,industrial electronics
Voltamp Transformers Ltd. ,532757,india,xbom,None
Voltas Ltd. ,500575,india,xbom,None
Voltronic Power Technology Corp. ,6409,taiwan,xtai,industrial electronics
Volue ASA ,volue,norway,xosl,software
Virtus AllianzGI Convertible & Income Fund II 5.5% Cum. Pfd. Series A ,ncz.pra,united states,xnys,closed-end funds
Virtus Health Ltd. ,vrt,australia,xasx,healthcare provision
Virtus Investment Partners Inc. ,vrts,united states,xnas,investment advisors
VIS Co. Ltd. ,5071,japan,xtks,construction
Vis Containers Manufacturing Co. Ltd. ,vis,greece,xath,containers/packaging
Vis d.d. ,vis,croatia,xzag,hotels
Visa Inc. Cl A ,3v64,united states,xetr,consumer finance
Visa Inc. Cl A ,v,united states,xnys,consumer finance
Visa Inc. Cl A ,0qz0,united kingdom,xlon,consumer finance
Visa Inc. Cl A ,v,mexico,xmex,consumer finance
Visa Inc. Cl A ,v,chile,xsgo,consumer finance
Visa Steel Ltd. ,532721,india,xbom,iron/steel
Visagar Financial Services Ltd. ,531025,india,xbom,finance companies
Visagar Polytex Ltd. ,506146,india,xbom,None
Visaka Industries Ltd. ,509055,india,xbom,building materials/products
Visang Education Inc. ,100220,south korea,xkrx,publishing
VisasQ Inc. ,4490,japan,xtks,software
Viscasa S.A. ,s3043,spain,xmad,mutual & other funds
VISCO Technologies Corp. ,6698,japan,xtks,precision products
Visco Trade Associates Ltd. ,540097,india,xbom,finance companies
Visco Vision Inc. ,6782,taiwan,roco,medical equipment/supplies
Viscofan S.A. ,0mkw,united kingdom,xlon,food products
Viscofan S.A. ,vis,spain,xmad,food products
Viscogliosi Brothers Acquisition Corp. ,vbocu,united states,xnas,shell companies
Viscogliosi Brothers Acquisition Corp. ,vboc,united states,xnas,shell companies
Viscogliosi Brothers Acquisition Corp. Wt ,vbocw,united states,xnas,None
Viscom AG ,v6c,united states,xetr,precision products
Viscount Mining Corp. ,vml,canada,xtsx,precious metals
Viscount Mining Corp. ,vlmgf,united states,ootc,precious metals
VisDynamics Holdings Bhd ,0120,malaysia,xkls,precision products
VisEra Technologies Co. Ltd. ,6789,taiwan,roco,semiconductors
Visesh Infotecnics Ltd. ,532411,india,xbom,None
Visgeneer Inc. ,4197,taiwan,roco,biotechnology
Vishal Bearings Ltd. ,539398,india,xbom,industrial products
Vishal Fabrics Ltd. ,538598,india,xbom,clothing
Vishay Intertechnology Inc. ,vsh,united states,xnys,industrial electronics
Vishay Precision Group Inc. ,vpg,united states,xnys,precision products
Vishnu Chemicals Ltd. ,516072,india,xbom,chemicals
Vishvprabha Ventures Ltd. ,512064,india,xbom,securities
Vishwaraj Sugar Industries Ltd. ,542852,india,xbom,food products
Visi Media Asia ,viva,indonesia,xidx,motion picture/sound recording
Visiativ ,alviv,france,xpar,software
Visibilia Editore S.p.A. ,ve,italy,xmil,advertising/marketing/public relations
Visible Gold Mines Inc. ,vgd,canada,xtsx,gold
Visible Gold Mines Inc. ,vgmif,united states,ootc,gold
Visicons Construction & Investment JSC ,vc6,vietnam,hstc,construction
Visiomed Group S.A. ,alvmg,france,xpar,medical equipment/supplies
Vision Airships Inc. ,vpsn,united states,ootc,advertising/marketing/public relations
Vision Cinemas Ltd. ,526441,india,xbom,recreational services
Vision Corp. Ltd. ,531668,india,xbom,motion picture/sound recording
Vision Hydrogen Corp. ,vihd,united states,ootc,construction
Vision Inc. ,9416,japan,xtks,internet/online
Vision Lithium Inc. ,abepf,united states,ootc,general mining
Vision Lithium Inc. ,vli,canada,xtsx,general mining
Vision Marine Technologies Inc. ,vmar,united states,xnas,sports goods
Vision Sensing Acquisition Corp. ,vsacu,united states,xnas,shell companies
Vision Sensing Acquisition Corp. Cl A ,vsac,united states,xnas,shell companies
Vision Sensing Acquisition Corp. Wt ,vsacw,united states,xnas,None
Vision Sigma Ltd. ,visn,israel,xtae,housewares
Vision Telecommunications Infrastructure ,gold,indonesia,xidx,mixed retailing
Vision Values Holdings Ltd. ,862,hong kong,xhkg,networking
Visional Inc. ,4194,japan,xtks,employment/training services
Visionary Education Technology Holdings Group Inc. ,vedu,united states,xnas,consumer services
Visionary Gold Corp. ,viz,canada,xtsx,oil extraction
Visionary Gold Corp. ,viznf,united states,ootc,oil extraction
Visionox Technology Inc. A ,002387,china,xshe,computers/consumer electronics
Visionstate Corp. ,vis,canada,xtsx,software
Visium Technologies Inc. ,vism,united states,ootc,software
Viskase Cos. Inc. ,vksc,united states,ootc,containers/packaging
Vislink Technologies Inc. ,visl,united states,xnas,networking
Vissem Electronics Co. Ltd. ,072950,south korea,xkrx,industrial electronics
Vista Energy S.A.B. de C.V. ADR ,vist,united states,xnys,oil extraction
Vista Gold Corp. ,vgz,canada,xtse,gold
Vista Gold Corp. ,0vno,united kingdom,xlon,gold
Vista Gold Corp. ,vgz,united states,xase,gold
Vista Group International Ltd. ,vgl,new zealand,xnze,software
Vista Group International Ltd. ,vgl,australia,xasx,software
Vista Land & Lifescapes Inc. ,vll,philippines,xphs,real estate developers
Vista Oil & Gas S.A.B. de C.V. A ,vistaa,mexico,xmex,oil extraction
Vista Outdoor Inc. ,vsto,united states,xnys,sports goods
Vista Pharmaceuticals Ltd. ,524711,india,xbom,pharmaceuticals
VistaGen Therapeutics Inc. ,vtgn,united states,xnas,biotechnology
Vistal Gdynia S.A. ,vtl,poland,xwar,building materials/products
Vistamalls Inc. ,str,philippines,xphs,real estate developers
Vistar Amar Ltd. ,538565,india,xbom,food retail
Vistar Holdings Ltd. ,8535,hong kong,xhkg,technical services
Visteon Corp. ,vc,united states,xnas,motor vehicle parts
Vistin Pharma ASA ,vistn,norway,xosl,pharmaceuticals
Vistra Corp. ,vst,united states,xnys,electric utilities
Vistra Corp. Cl A Wt ,vst.wta,united states,xnys,None
Vistry Group PLC ,vty,united kingdom,xlon,residential building construction
Visual China Group Co. Ltd. A ,000681,china,xshe,motion picture/sound recording
Visual International Holdings Ltd. ,vis,south africa,xjse,real estate developers
Visual Photonics Epitaxy Co. Ltd. ,2455,taiwan,xtai,semiconductors
VisualMED Clinical Solutions Corp. ,vmcs,united states,ootc,software
VITA 34 AG ,v3v,united states,xetr,healthcare provision
Vita Coco Co. ,coco,united states,xnas,non-alcoholic beverages/drinks
Vita Group Ltd. ,vtg,australia,xasx,home goods retail
Vita Life Sciences Ltd. ,vls,australia,xasx,pharmaceuticals
Vita Mobile Systems Inc. ,vmsi,united states,ootc,software
Vitafoam Nigeria PLC ,vitafoam,nigeria,xnsa,industrial products
Vital Energy Inc. ,vux,canada,xtsx,oil extraction
Vital Farms Inc. ,vitl,united states,xnas,farming
Vital Healthcare Property Trust ,vhp,new zealand,xnze,specialty reits
Vital Innovations Holdings Ltd. ,6133,hong kong,xhkg,networking
Vital KSK Holdings Inc. ,3151,japan,xtks,drug retail
Vital Ltd. ,vtl,new zealand,xnze,wired telecommunications services
Vital Metals Ltd. ,vml,australia,xasx,non-ferrous metals
Vitalhub Corp. ,vhi,canada,xtse,software
Vitalibis Inc. ,vcbdq,united states,ootc,shell companies
Vitality Products Inc. ,vpi,canada,xtsx,pharmaceuticals
Vitana-X Inc. ,vitx,united states,ootc,recreational services
Vitania Ltd. ,vtna,israel,xtae,real estate developers
Vitarich Corp. ,vita,philippines,xphs,farming
Vitasoy International Holdings Ltd. ,vtsyf,united states,ootc,non-alcoholic beverages/drinks
Vitasoy International Holdings Ltd. ,345,hong kong,xhkg,non-alcoholic beverages/drinks
Vitec Group PLC ,vtc,united kingdom,xlon,leisure goods
Vitec Software Group AB Series B ,0rdi,united kingdom,xlon,computer services
Vitec Software Group AB Series B ,vit.b,sweden,xsto,computer services
VITECO Vietnam Telecommunications Technology JSC ,vie,vietnam,hstc,networking
Vitesco Technologies Group AG ,vtsc,united states,xetr,motor vehicle parts
Vitesco Technologies Group AG ADR ,vtscy,united states,ootc,motor vehicle parts
Vitesse Agro Ltd. ,540823,india,xbom,farming
Vitkovci a.d. ,vitk.r.a,bosnia,xblb,mixed retailing
Vitreous Glass Inc. ,vcigf,united states,ootc,environment/waste management
Vitreous Glass Inc. ,vci,canada,xtsx,environment/waste management
Vitro S.A.B. de C.V. Series A ,vitroa,mexico,xmex,industrial products
Vitrolife AB ,vitr,sweden,xsto,biotechnology
Vitrolife AB ,0yay,united kingdom,xlon,biotechnology
Vitrox Corp. Bhd ,0097,malaysia,xkls,precision products
Vitru Ltd. ,vtru,united states,xnas,consumer services
Vitruvio Real Estate SOCIMI S.A. ,yvit,spain,xmad,diversified reits
Vitura S.A. ,vtr,france,xpar,industrial/office reits
Vitzro Tech Co. Ltd. ,042370,south korea,xkrx,industrial electronics
Vitzrocell Co. Ltd. ,082920,south korea,xkrx,industrial electronics
Viva Biotech Holdings ,1873,hong kong,xhkg,pharmaceuticals
Viva Biotech Holdings ,vbizf,united states,ootc,pharmaceuticals
Viva China Holdings Ltd. ,8032,hong kong,xhkg,recreational services
Viva Energy Group Ltd. ,vea,australia,xasx,oil & gas products/services
Viva Entertainment Group Inc. ,ottv,united states,ootc,broadcasting
